customer_id,customer_name,region,customer_segment,signup_date,total_orders,customer_value
C10418,Customer_419,Hyderabad,Premium,2026-02-20,3,13684.55
C10419,Customer_420,Hyderabad,Standard,2025-04-12,9,7705.93
C10420,Customer_421,Kolkata,Basic,2026-06-25,10,14570.13
C10421,Customer_422,Chennai,Standard,2023-11-13,6,13116.07
C10422,Customer_423,Hyderabad,Standard,2024-04-29,6,3442.02
C10423,Customer_424,Pune,Standard,2023-11-29,6,12284.87
C10424,Customer_425,Delhi,Premium,2023-12-29,7,17830.68
C10425,Customer_426,Bangalore,Basic,2025-04-24,11,9514.99
C10426,Customer_427,Kolkata,Standard,2023-02-20,7,18978.19
C10427,Customer_428,,Premium,2024-01-03,8,8941.94
C10428,Customer_429,Pune,Standard,2024-11-11,7,12879.19
C10429,Customer_430,Hyderabad,Standard,2025-04-23,9,7177.38
C10430,Customer_431,Hyderabad,Premium,2024-05-23,3,10346.08
C10431,Customer_432,Pune,Standard,2024-06-30,4,18163.16
C10432,Customer_433,Kolkata,Standard,2023-11-23,14,26684.06
C10433,Customer_434,Delhi,Standard,2023-08-10,12,11305.62
C10434,Customer_435,Mumbai,Basic,2025-02-22,12,16755.81
C10435,Customer_436,Kolkata,Standard,2023-03-21,4,17612.46
C10436,Customer_437,Mumbai,Standard,2025-08-21,9,5760.36
C10437,Customer_438,Pune,Standard,2024-03-31,9,5051.19
C10438,Customer_439,Chennai,Standard,2024-02-13,9,11061.94
C10439,Customer_440,Mumbai,Standard,2025-07-31,5,10614.9
C10440,Customer_441,Delhi,Standard,2024-12-17,12,6637.06
C10441,Customer_442,Chennai,Basic,2024-09-17,11,13874.16
C10442,Customer_443,Mumbai,Standard,2024-04-11,3,8085.46
C10443,Customer_444,Pune,Standard,2024-04-01,1,5541.61
C10444,Customer_445,Chennai,Basic,2023-02-18,9,21607.25
C10445,Customer_446,PUNE,Standard,2024-01-31,9,12090.92
C10446,Customer_447,Mumbai,Standard,2025-03-27,6,16134.03
C10447,Customer_448,Pune,Standard,2024-11-03,12,8466.65
C10448,Customer_449,Delhi,Premium,2024-07-24,10,4081.15
C10449,Customer_450,Mumbai,Basic,2023-05-23,8,8277.91
C10450,Customer_451,Mumbai,Basic,2024-07-25,8,19048.93
C10451,Customer_452,Mumbai,Basic,2024-12-20,7,15025.0
C10452,Customer_453,Kolkata,Standard,2026-08-06,10,18425.02
C10453,Customer_454,,Standard,2025-11-09,11,6995.75
C10454,Customer_455,Kolkata,Premium,2025-03-29,7,19614.55
C10455,Customer_456,Delhi,Standard,2026-01-03,8,15537.28
C10456,Customer_457,Chennai,Standard,2024-11-09,13,5112.63
C10457,Customer_458,Pune,Basic,2023-02-26,9,15799.22
C10458,Customer_459,Hyderabad,Standard,2023-08-25,2,10297.83
C10459,Customer_460,Mumbai,Standard,2024-06-18,6,13566.4
C10460,Customer_461,Pune,Standard,2024-01-01,3,9429.41
C10461,Customer_462,Mumbai,Standard,2026-04-04,5,7472.18
C10462,Customer_463,Delhi,Standard,2024-06-27,12,11109.25
C10463,Customer_464,Mumbai,Basic,2023-03-20,7,12779.57
C10464,Customer_465,Kolkata,Standard,2023-08-11,8,8394.38
C10465,Customer_466,Hyderabad,Basic,2026-05-06,5,47827.22
C10466,Customer_467,Bangalore,Standard,2025-06-08,9,5832.99
C10467,Customer_468,MUMBAI,Basic,2024-12-08,8,17646.81
C10468,Customer_469,Pune,Basic,2024-10-04,11,2974.88
C10469,Customer_470,Kolkata,Standard,2025-06-12,5,11370.91
C10470,Customer_471,Bangalore,Standard,2026-05-26,7,5645.69
C10471,Customer_472,Hyderabad,Basic,2025-11-13,7,14162.04
C10472,Customer_473,Bangalore,Standard,2023-08-25,3,8931.0
C10473,Customer_474,Kolkata,Basic,2025-02-27,10,3482.81
C10474,Customer_475,Chennai,Premium,2026-03-26,7,10148.67
C10475,Customer_476,Chennai,Standard,2024-01-25,5,8234.74
C10476,Customer_477,Bangalore,Basic,2024-06-05,7,9557.09
C10477,Customer_478,delhi,Basic,2023-04-01,5,9914.75
C10478,Customer_479,Pune,Standard,2025-06-12,7,7691.01
C10479,Customer_480,Pune,Basic,2023-01-04,11,16716.99
C10480,Customer_481,Bangalore,Standard,2025-11-30,4,29811.15
C10481,Customer_482,Mumbai,Premium,2026-01-07,10,12357.3
C10482,Customer_483,Mumbai,Standard,2024-02-08,9,14364.84
C10483,Customer_484,Pune,Standard,2025-01-15,10,7877.67
C10484,Customer_485,Pune,Basic,2025-06-02,10,21119.93
C10485,Customer_486,Chennai,Standard,2023-05-24,7,6959.39
C10486,Customer_487,Delhi,Standard,2024-11-07,5,10739.23
C10487,Customer_488,Kolkata,PREMIUM,2026-06-30,7,12088.54
C10488,Customer_489,Mumbai,Standard,2024-10-04,5,19615.11
C10489,Customer_490,Pune,Standard,2023-09-13,3,3626.91
C10490,Customer_491,Chennai,Basic,2024-09-07,3,7607.15
C10491,Customer_492,Hyderabad,Standard,2025-11-04,9,14112.4
C10492,Customer_493,Chennai,Basic,2024-09-25,10,11881.19
C10493,Customer_494,Mumbai,Basic,2025-04-16,8,13558.91
C10494,Customer_495,Mumbai,Standard,2024-10-30,6,6503.54
C10495,Customer_496,Chennai,Basic,2025-04-04,5,11229.99
C10496,Customer_497,Kolkata,Basic,2024-08-28,7,9528.13
C10497,Customer_498,Bangalore,Standard,2026-02-09,7,16578.75
C10498,Customer_499,Mumbai,Premium,2023-09-18,8,8521.6
C10499,Customer_500,Chennai,STANDARD,2024-01-28,9,7137.28
C10500,Customer_501,Pune,Standard,2025-05-11,11,10136.63
C10501,Customer_502,Chennai,Basic,2025-02-15,6,18003.06
C10502,Customer_503,Delhi,Standard,2023-12-23,8,5968.64
C10503,Customer_504,Bangalore,Basic,2026-06-14,9,14274.63
C10504,Customer_505,Hyderabad,Standard,2026-03-11,7,9473.48
C10505,Customer_506,Kolkata,Premium,2024-09-08,6,5192.6
C10506,Customer_507,Hyderabad,Basic,2025-04-11,8,3227.44
C10507,Customer_508,Bangalore,Standard,2026-01-27,9,18640.11
C10508,Customer_509,Bangalore,Standard,2023-01-01,8,14646.65
C10509,Customer_510,Bangalore,Standard,2024-09-14,13,7303.68
C10510,Customer_511,Hyderabad,Premium,2024-08-10,9,10719.97
C10511,Customer_512,Pune,Standard,2024-03-06,9,24648.43
C10512,Customer_513,Bangalore,standard,2025-05-30,11,8300.03
C10513,Customer_514,Chennai,Standard,2026-04-02,7,26898.2
C10514,Customer_515,Hyderabad,Basic,2026-05-27,7,22791.78
C10515,Customer_516,Bangalore,Standard,2024-10-21,6,18556.94
C10516,Customer_517,Chennai,Standard,2025-08-10,6,11291.65
C10517,Customer_518,Pune,Standard,2025-06-23,12,12554.9
C10518,Customer_519,Delhi,Basic,2025-06-24,8,22017.67
C10519,Customer_520,Pune,Premium,2024-03-13,8,14243.45
C10520,Customer_521,Bangalore,Standard,2025-11-12,3,13225.37
C10521,Customer_522,Hyderabad,Premium,2025-08-27,11,10574.03
C10522,Customer_523,Mumbai,Premium,2023-12-14,9,10816.06
C10523,Customer_524,Bangalore,Basic,2023-06-23,12,4088.1
C10524,Customer_525,Mumbai,Basic,2024-08-04,8,3782.06
C10525,Customer_526,Chennai,Standard,2025-11-21,5,12534.69
C10526,Customer_527,Delhi,Standard,2026-07-20,6,14229.42
C10527,Customer_528,Kolkata,Standard,2026-06-22,5,7605.87
C10528,Customer_529,Pune,Basic,2024-11-17,7,10112.93
C10529,Customer_530,Delhi,Basic,2023-07-11,10,10945.51
C10530,Customer_531,Bangalore,Standard,2024-04-26,6,11576.28
C10531,Customer_532,,Basic,2024-09-27,6,9996.35
C10532,Customer_533,,Basic,2024-04-05,8,9285.79
C10533,Customer_534,Mumbai,Standard,2024-02-12,7,7702.89
C10534,Customer_535,Hyderabad,Standard,2023-10-29,9,11633.83
C10535,Customer_536,Mumbai,Standard,2023-02-20,3,17500.38
C10536,Customer_537,Hyderabad,Basic,2023-04-05,7,8852.92
C10537,Customer_538,Chennai,Basic,2024-05-16,11,19414.36
C10538,Customer_539,Pune,Basic,2025-08-31,13,12030.91
C10539,Customer_540,Pune,Basic,2026-06-05,6,12127.75
C10540,Customer_541,Kolkata,Standard,2023-05-30,4,14108.89
C10541,Customer_542,Bangalore,Basic,2025-07-21,9,8229.78
C10542,Customer_543,hyderabad,Basic,2025-04-28,5,16753.5
C10543,Customer_544,Kolkata,Standard,2026-07-13,7,7889.85
C10544,Customer_545,Mumbai,Standard,2026-03-24,7,10147.04
C10545,Customer_546,Mumbai,basic,2024-02-03,11,8499.74
C10546,Customer_547,Kolkata,Premium,2025-02-25,8,6160.08
C10547,Customer_548,Pune,Basic,2025-10-09,6,8881.54
C10548,Customer_549,Mumbai,Premium,2025-03-29,7,12358.73
C10549,Customer_550,Chennai,Standard,2024-05-14,5,14768.42
C10550,Customer_551,Chennai,Basic,2023-10-30,5,10937.39
C10551,Customer_552,Kolkata,Standard,2023-01-12,7,6345.97
C10552,Customer_553,Hyderabad,Standard,2023-08-07,6,22142.72
C10553,Customer_554,Hyderabad,Standard,2025-05-20,10,21057.85
C10554,Customer_555,Kolkata,Basic,2024-03-24,8,10526.81
C10555,Customer_556,Hyderabad,Premium,2023-12-27,10,10439.37
C10556,Customer_557,Pune,Basic,2025-11-26,5,4195.34
C10557,Customer_558,Pune,Premium,2025-08-09,7,15869.63
C10558,Customer_559,Hyderabad,Basic,2023-04-13,9,14900.91
C10559,Customer_560,Chennai,Basic,2026-02-15,5,9736.84
C10560,Customer_561, ,Standard,2024-05-25,9,5331.77
C10561,Customer_562,Pune,Standard,2023-09-06,7,15004.51
C10562,Customer_563,Delhi, Standard ,2025-07-23,6,9078.7
C10563,Customer_564,Bangalore,Standard,2023-10-01,12,18393.78
C10564,Customer_565,Mumbai,Premium,2025-08-09,11,8175.34
C10565,Customer_566,Delhi,Premium,2025-12-23,5,9705.47
C10566,Customer_567,Hyderabad,Premium,2026-02-18,5,12906.21
C10567,Customer_568,Chennai,Standard,2026-05-04,5,4123.52
C10568,Customer_569,Kolkata,Standard,2024-10-11,8,19316.3
C10569,Customer_570,Hyderabad,Standard,2025-06-25,5,20157.38
C10570,Customer_571,Chennai,Basic,2026-06-08,10,8945.01
C10571,Customer_572,Bangalore,Standard,2025-10-30,12,16891.16
C10572,Customer_573,Hyderabad,Standard,2025-05-23,7,17151.8
C10573,Customer_574,Pune,Standard,2026-01-27,8,11435.59
C10574,Customer_575,Kolkata,Basic,2025-07-02,11,27220.29
C10575,Customer_576,Chennai,Basic,2023-11-22,10,3124.77
C10576,Customer_577,,Basic,2025-08-30,8,6477.68
C10577,Customer_578,Chennai,Basic,2025-07-10,11,18133.74
C10578,Customer_579,Bangalore,Premium,2024-06-14,9,8073.03
C10579,Customer_580, ,Basic,2024-05-21,11,6957.3
C10580,Customer_581,Bangalore,Basic,2026-07-29,10,13788.66
C10581,Customer_582,Mumbai,Standard,2024-07-21,5,8229.66
C10582,Customer_583,Mumbai,Basic,2025-12-03,13,16956.52
C10583,Customer_584,Hyderabad,Premium,2025-09-19,6,16530.9
C10584,Customer_585,Pune,Standard,2026-07-07,9,11021.34
C10585,Customer_586,Bangalore,Standard,2024-05-04,4,7498.72
C10586,Customer_587,Kolkata,Standard,2024-07-16,10,12437.17
C10587,Customer_588,Chennai,Basic,2025-06-19,5,7860.37
C10588,Customer_589,Chennai,Standard,2023-06-08,9,9468.78
C10589,Customer_590,HYDERABAD,Standard,2024-08-08,7,14864.2
C10590,Customer_591,Pune,Standard,2024-04-25,11,14609.68
C10591,Customer_592,Mumbai,Basic,2024-07-10,7,6511.2
C10592,Customer_593,Mumbai,Premium,2024-11-18,6,10781.78
C10593,Customer_594,Chennai,Standard,2024-10-16,12,12763.63
C10594,Customer_595,Hyderabad,BASIC,2026-01-11,9,12179.11
C10595,Customer_596,Bangalore,Basic,2023-06-15,7,7919.28
C10596,Customer_597,Mumbai,Standard,2023-10-11,8,10194.0
C10597,Customer_598,Bangalore,Basic,2023-11-05,7,19644.02
C10598,Customer_599,Pune,Basic,2024-04-18,8,11692.53
C10599,Customer_600, Mumbai ,Basic,2025-02-23,8,18058.87
C10600,Customer_601,Mumbai,Standard,2023-11-09,5,11842.84
C10601,Customer_602,Delhi,Standard,2024-03-14,6,20498.49
C10602,Customer_603,Mumbai,Standard,2023-05-12,7,16609.76
C10603,Customer_604,Kolkata,,2025-04-29,9,21303.64
C10604,Customer_605,Hyderabad,Standard,2025-04-14,4,5455.78
C10605,Customer_606,Hyderabad,Premium,2024-11-08,8,11174.96
C10606,Customer_607,Bangalore,Standard,2026-01-16,5,7638.68
C10607,Customer_608,Pune,Standard,2025-08-12,11,7559.71
C10608,Customer_609,Mumbai,Standard,2025-05-01,8,20326.53
C10609,Customer_610,Kolkata,Basic,2023-05-08,6,20941.1
C10610,Customer_611,Bangalore,Standard,2024-02-28,10,14236.73
C10611,Customer_612,Delhi,Premium,2025-05-10,10,10182.57
C10612,Customer_613,Bangalore,Basic,2025-03-08,4,22158.37
C10613,Customer_614,Bangalore,Premium,2026-04-11,13,4441.36
C10614,Customer_615,Mumbai,Basic,2023-02-10,11,16864.64
C10615,Customer_616,Delhi,Basic,2026-03-25,12,14203.86
C10616,Customer_617,Bangalore,Standard,2025-02-18,7,10784.97
C10617,Customer_618,Kolkata,Basic,2025-09-03,12,8568.25
C10618,Customer_619,Kolkata,Standard,2023-01-13,9,12491.34
C10619,Customer_620,Hyderabad,Standard,2024-12-21,18,10968.3
C10620,Customer_621, ,Premium,2024-09-03,5,12903.66
C10621,Customer_622,Delhi,Standard,2025-03-09,5,6338.26
C10622,Customer_623,Hyderabad,Basic,2025-05-08,10,27355.27
C10623,Customer_624,Bangalore,Standard,2026-01-07,10,20584.38
C10624,Customer_625,Delhi,Standard,2026-01-23,10,9172.75
C10625,Customer_626,Kolkata,Standard,2026-05-20,6,12513.86
C10626,Customer_627, Kolkata ,Standard,2024-03-27,9,20397.0
C10627,Customer_628,Mumbai,Premium,2025-09-26,11,11419.37
C10628,Customer_629,Delhi,Standard,2024-03-25,4,13791.21
C10629,Customer_630,Bangalore,Basic,2024-07-12,3,16351.37
C10630,Customer_631,Hyderabad,Standard,2025-06-11,6,18018.76
C10631,Customer_632,HYDERABAD,Standard,2025-09-21,9,9929.65
C10632,Customer_633,Bangalore,Premium,2023-03-01,10,9907.21
C10633,Customer_634,Pune,,2025-03-07,7,12067.64
C10634,Customer_635,Chennai,Basic,2024-11-19,5,24691.66
C10635,Customer_636,Mumbai,Premium,2025-04-08,9,13331.03
C10636,Customer_637,Hyderabad,Premium,2023-12-05,9,10189.13
C10637,Customer_638,Delhi,Standard,2025-08-15,11,6097.46
C10638,Customer_639,,Basic,2023-09-19,7,14792.89
C10639,Customer_640,Delhi,Standard,2026-06-28,8,11065.51
C10640,Customer_641,Pune,Standard,2025-12-29,12,12971.41
C10641,Customer_642,Kolkata,Basic,2023-02-25,4,11482.93
C10642,Customer_643,Mumbai,Standard,2025-03-17,4,18118.18
C10643,Customer_644,Hyderabad,Basic,2026-04-27,10,19846.68
C10644,Customer_645,Mumbai,Basic,2026-03-01,7,13698.32
C10645,Customer_646,Mumbai,Standard,2023-02-25,9,12616.7
C10646,Customer_647,Mumbai,Standard,2023-06-21,5,3612.0
C10647,Customer_648,Chennai,Premium,2026-08-09,13,11142.64
C10648,Customer_649,Mumbai,Standard,2025-05-27,10,9540.97
C10649,Customer_650,Delhi,Basic,2023-10-05,9,8197.13
C10650,Customer_651,KOLKATA,Standard,2025-08-03,8,18945.94
C10651,Customer_652,Pune,Standard,2024-01-08,10,16894.84
C10652,Customer_653,Bangalore,Basic,2023-04-13,9,18743.37
C10653,Customer_654,Mumbai,Standard,2024-06-16,5,2665.32
C10654,Customer_655,,Premium,2025-02-15,13,7491.04
C10655,Customer_656,Mumbai,Standard,2024-11-01,5,16312.55
C10656,Customer_657,Hyderabad,Standard,2024-03-09,21,7917.87
C10657,Customer_658,,Basic,2025-07-20,3,19842.78
C10658,Customer_659,Hyderabad,Premium,2024-10-31,5,12836.81
C10659,Customer_660,Bangalore,Standard,2024-11-22,7,27887.82
C10660,Customer_661,Kolkata,Standard,2025-02-15,6,15086.51
C10661,Customer_662,Hyderabad,,2024-07-23,6,14058.5
C10662,Customer_663,Hyderabad,Standard,2025-05-13,5,11302.84
C10663,Customer_664,Kolkata,Standard,2024-05-31,5,11559.62
C10664,Customer_665,Bangalore,Standard,2023-06-17,7,7344.31
C10665,Customer_666,MUMBAI,Basic,2025-08-21,7,6683.76
C10666,Customer_667,Hyderabad,Standard,2023-02-09,14,24063.23
C10667,Customer_668,Kolkata, Premium ,2026-01-09,11,14609.99
C10668,Customer_669,Delhi,Standard,2023-04-17,7,13480.1
C10669,Customer_670,Kolkata,,2024-12-17,7,10600.6
C10670,Customer_671, Delhi ,Basic,2024-04-04,6,13390.24
C10671,Customer_672,Bangalore, Premium ,2026-08-24,6,17406.43
C10672,Customer_673,Mumbai,Basic,2023-05-21,8,11216.64
C10673,Customer_674,Kolkata,Standard,2026-08-27,6,14214.75
C10674,Customer_675,pune,Premium,2023-03-24,10,22486.06
C10675,Customer_676,Pune,Premium,2023-03-05,6,10469.04
C10676,Customer_677,Chennai,Premium,2024-05-21,13,14083.74
C10677,Customer_678,,Basic,2024-02-13,5,18111.66
C10678,Customer_679,Bangalore,Premium,2023-02-11,11,10029.53
C10679,Customer_680,Kolkata,Premium,2026-06-26,7,6756.05
C10680,Customer_681,Pune,Basic,2023-11-09,7,16067.14
C10681,Customer_682,Hyderabad,Standard,2024-05-03,1,12302.74
C10682,Customer_683,Pune,Premium,2023-09-16,14,6377.15
C10683,Customer_684,Kolkata,Premium,2025-08-27,3,10368.48
C10684,Customer_685,Delhi,Premium,2023-08-23,7,9095.77
C10685,Customer_686,Kolkata,Standard,2026-03-01,7,8111.74
C10686,Customer_687,Chennai,Standard,2024-03-22,14,18131.19
C10687,Customer_688,Kolkata,Premium,2025-08-10,9,8913.99
C10688,Customer_689,Kolkata,Premium,2024-06-08,6,22826.51
C10689,Customer_690,Chennai,BASIC,2025-01-25,7,12292.38
C10690,Customer_691,Bangalore,Standard,2023-12-10,10,7044.31
C10691,Customer_692,Kolkata,Standard,2026-05-25,8,14019.69
C10692,Customer_693,Chennai,Standard,2026-05-28,9,21281.43
C10693,Customer_694,Hyderabad,,2023-08-23,12,8518.08
C10694,Customer_695, Delhi ,Standard,2023-12-02,9,15284.75
C10695,Customer_696,Delhi,Standard,2024-09-29,6,10337.9
C10696,Customer_697,Kolkata,Standard,2023-08-10,10,5025.43
C10697,Customer_698,,Basic,2026-03-31,11,5627.32
C10698,Customer_699,Bangalore,Premium,2023-02-22,4,17341.87
C10699,Customer_700,Hyderabad,Basic,2024-09-30,5,19479.64
C10700,Customer_701,Kolkata,Premium,2026-03-25,9,6474.29
C10701,Customer_702,Delhi,Basic,2025-02-07,9,10989.03
C10702,Customer_703,Bangalore,Standard,2025-03-23,8,15608.6
C10703,Customer_704,Kolkata,Basic,2024-02-11,11,28758.56
C10704,Customer_705,Pune,Premium,2023-06-05,6,17730.69
C10705,Customer_706,Bangalore,Standard,2026-04-27,6,23629.48
C10706,Customer_707,Chennai,Standard,2026-07-08,6,13948.01
C10707,Customer_708,Pune, ,2024-05-12,5,4931.37
C10708,Customer_709,Bangalore,Standard,2023-07-28,14,4722.48
C10709,Customer_710,Delhi,Standard,2024-09-09,10,11259.91
C10710,Customer_711,Mumbai,Standard,2026-05-14,9,15377.62
C10711,Customer_712,Pune,Standard,2023-09-05,7,8718.71
C10712,Customer_713,Hyderabad,Standard,2026-03-05,5,6697.06
C10713,Customer_714,Hyderabad,Premium,2023-03-26,7,14502.34
C10714,Customer_715,Delhi,Basic,2024-12-12,7,22382.33
C10715,Customer_716,Bangalore,Basic,2025-12-27,4,21773.73
C10716,Customer_717,Kolkata,Basic,2025-05-27,6,10783.38
C10717,Customer_718,,Standard,2025-01-28,8,3476.26
C10718,Customer_719,Delhi,Basic,2023-05-22,6,9899.66
C10719,Customer_720,Hyderabad,Basic,2025-11-02,6,20675.55
C10720,Customer_721,Bangalore,Standard,2026-08-19,12,8828.72
C10721,Customer_722,Hyderabad,Standard,2024-11-29,8,7806.2
C10722,Customer_723,Pune,Standard,2023-01-26,6,13150.95
C10723,Customer_724,Kolkata,Basic,2025-05-10,8,15667.08
C10724,Customer_725,Pune,Standard,2025-09-30,8,14964.97
C10725,Customer_726,,Premium,2023-08-05,10,12211.3
C10726,Customer_727,Hyderabad,Standard,2025-06-06,9,4387.28
C10727,Customer_728,Mumbai,Basic,2025-01-11,9,20831.68
C10728,Customer_729,Mumbai,Basic,2026-07-25,14,8795.39
C10729,Customer_730,Pune,Basic,2025-07-30,9,10566.69
C10730,Customer_731,Chennai,standard,2023-11-10,12,8327.71
C10731,Customer_732,Pune,Standard,2025-06-10,8,12665.63
C10732,Customer_733,Mumbai,Premium,2023-12-27,7,9416.49
C10733,Customer_734,Hyderabad,Premium,2025-12-04,8,12665.67
C10734,Customer_735,Delhi,Premium,2026-08-25,8,17674.3
C10735,Customer_736,,Standard,2024-07-07,12,9182.61
C10736,Customer_737,Hyderabad,Premium,2026-06-15,8,5525.65
C10737,Customer_738,Delhi,Standard,2026-01-07,7,9891.52
C10738,Customer_739,Delhi,Basic,2025-09-17,9,9873.26
C10739,Customer_740,Mumbai,Standard,2025-08-10,6,9954.93
C10740,Customer_741,Pune,Basic,2025-06-11,7,6610.91
C10741,Customer_742,Bangalore,Standard,2026-04-28,6,13902.77
C10742,Customer_743,Kolkata,Standard,2024-07-03,10,11333.25
C10743,Customer_744,Mumbai,Standard,2024-10-22,6,8753.04
C10744,Customer_745,Mumbai,Premium,2024-05-17,10,5924.17
C10745,Customer_746,Bangalore,Standard,2023-06-27,8,13342.16
C10746,Customer_747,Kolkata,Standard,2024-07-25,9,10658.99
C10747,Customer_748,Hyderabad,Premium,2025-07-12,11,21483.09
C10748,Customer_749,Chennai,Standard,2024-05-14,7,3004.71
C10749,Customer_750, ,Standard,2025-08-09,10,17139.32
C10750,Customer_751,Chennai,Basic,2026-03-13,7,19381.31
C10751,Customer_752,Hyderabad,Basic,2026-06-03,7,13644.85
C10752,Customer_753,Mumbai,Basic,2025-02-15,8,10781.15
C10753,Customer_754,Kolkata,Premium,2024-11-19,9,15765.84
C10754,Customer_755,Mumbai,Basic,2023-02-28,9,12245.58
C10755,Customer_756,,Basic,2025-10-09,8,14829.12
C10756,Customer_757,Mumbai,Standard,2024-10-27,9,6025.13
C10757,Customer_758,Mumbai,Basic,2024-01-08,5,9476.78
C10758,Customer_759,Hyderabad,Standard,2025-09-25,9,11192.65
C10759,Customer_760,Hyderabad,Basic,2024-03-10,8,12330.93
C10760,Customer_761,Hyderabad,Basic,2024-12-27,11,6020.21
C10761,Customer_762,Chennai,Premium,2024-06-13,7,8093.81
C10762,Customer_763,Delhi,Standard,2024-11-28,10,4639.04
C10763,Customer_764, ,Basic,2024-07-26,11,9806.14
C10764,Customer_765,Kolkata,Premium,2026-05-05,8,13331.28
C10765,Customer_766,Chennai,Standard,2024-07-19,8,17238.57
C10766,Customer_767,Bangalore,Basic,2026-02-12,8,1589.34
C10767,Customer_768,Kolkata,Standard,2023-01-21,8,18992.82
C10768,Customer_769,Pune,Premium,2025-11-24,7,22344.6
C10769,Customer_770,Pune,Standard,2024-01-27,4,15069.92
C10770,Customer_771,Kolkata,Standard,2023-06-25,8,22225.81
C10771,Customer_772,Hyderabad,Standard,2024-05-09,6,14130.73
C10772,Customer_773,Bangalore,Premium,2025-04-12,7,15637.05
C10773,Customer_774,Bangalore,Standard,2025-09-27,8,9130.31
C10774,Customer_775,Chennai,Standard,2026-02-11,6,16746.78
C10775,Customer_776,Bangalore,Basic,2024-05-07,12,9846.37
