order_id,customer_id,order_date,product_id,quantity,order_value,payment_status,order_status,region
O100352,C13818,2026-04-04,P1348,3,2999.39,Paid,Completed,Pune
O100353,C12513,2026-01-08,P1393,7,2855.75,Failed,Processing,Delhi
O100354,C11395,2026-03-15,P1429,1,7537.06,Paid,Completed,Delhi
O100355,C10084,2026-01-18,P1163,5,3406.36,Paid,Processing,Delhi
O100356,C13028,2026-05-02,P1097,1,18586.1,Paid,Completed,Delhi
O100357,C10478,2026-03-24,P1306,7,24674.37,Paid,Completed, 
O100358,C13697,2026-07-23,P1415,6,16484.84,Paid,Completed,Delhi
O100359,C13848,2026-06-15,P1415,4,6451.45,Pending,Completed,Mumbai
O100360,C10946,2026-01-06,P1242,4,14237.53,Failed,Completed,Chennai
O100361,C10451,2026-09-04,P1142,2,20199.53,Paid,Completed,Hyderabad
O100362,C12383,2026-09-05,P1136,7,24066.52,Refunded,Completed,
O100363,C10855,2026-06-26,P1057,3,425.27,Paid,Cancelled,Delhi
O100364,C12169,2026-04-07,P1419,6,13235.15,Paid,Completed,Chennai
O100365,C11658,2026-07-27,P1405,1,11494.39,Paid,Processing,Pune
O100366,C13170,2026-08-20,P1268,6,10537.97,Paid,Completed,MUMBAI
O100367,C77777,2026-04-20,P1168,7,12744.79,Paid,Processing,Bangalore
O100368,C11828,2026-08-21,P1107,4,10266.6,Refunded,Completed,BANGALORE
O100369,C12742,2026-05-15,P1461,5,8797.18,Paid,Completed,Mumbai
O100370,C11368,2026-08-14,P1409,1,3135.75,Paid,Processing,Pune
O100371,C13452,2026-03-02,P1375,2,12646.19,Refunded,Processing,Chennai
O100372,C10147,2026-05-24,P1383,5,20579.97,Pending,Processing,Bangalore
O100373,C11975,2026-06-22,P1444,3,2886.89,Paid,Processing,
O100374,C10707,2026-06-22,P1043,2,18540.74,Paid,Completed,Pune
O100375,C10707,2026-04-06,P1472,3,6913.82,Paid,Processing,Bangalore
O100376,C12133,2026-05-11,P1085,3,9716.71,Paid,Completed,Chennai
O100377,C11232,2026-06-24,P1285,4,24705.69,Refunded,Completed,Delhi
O100378,C11837,2026-09-07,P1076,7,16977.72,Failed,Completed,Chennai
O100379,C11223,2026-08-22,P1241,6,18062.07,Paid,Completed,Pune
O100380,C11821,2026-02-19,P1223,7,15179.06,Refunded,Completed,Kolkata
O100381,C11144,2026-06-25,P1420,3,8262.38,Paid,Processing,Mumbai
O100382,C13216,2026-05-15,P1313,5,16975.36,Paid,Completed,Kolkata
O100383,C12233,2026-02-02,P1338,5,11594.53,Paid,Completed,Chennai
O100384,C10646,2026-07-07,P1162,7,20852.45,Paid,Cancelled,Pune
O100385,C10033,2026-08-07,P1121,5,14405.11,Paid,Completed,Mumbai
O100386,C10070,2026-01-14,P1176,6,19349.53,Paid,Cancelled,Mumbai
O100387,C11688,2026-03-06,P1186,1,21258.15,Paid,Completed,Mumbai
O100388,,2026-02-18,P1243,6,20581.66,Pending,Completed,Pune
O100389,C11049,2026-04-27,P1220,4,10232.05,Failed,Processing,Chennai
O100390,C12493,2026-08-23,P1134,6,9408.29,Paid,Completed,Hyderabad
O100391,C13255,2026-02-26,P1034,4,21765.97,Paid,Completed,Hyderabad
O100392,C10253,2026-03-03,P1166,5,3834.57,Paid,Completed,Mumbai
O100393,C10440,2026-06-01,P1261,1,7201.27,Paid,Cancelled,Delhi
O100394,C11476,2026-03-06,P1333,6,3288.94,Pending,Completed,Bangalore
O100395,C11767,2026-06-27,P1219,3,1339.66,Paid,Completed,chennai
O100396,C11582,2026-06-07,P1064,3,15511.77,Failed,Completed,Delhi
O100397,C12556,2026-08-20,P1109,3,22549.28,Paid,Processing,Hyderabad
O100398,C10349,2026-08-12,P1340,4,3496.58,Paid,Completed,Chennai
O100399,C11980,2026-02-12,P1410,3,19954.01,Refunded,Completed,Chennai
O100400,C13249,2026-04-04,P1469,1,9669.7,Paid,Completed,Mumbai
O100401,C13716,2026-07-23,P1394,1,15568.03,Paid,Completed,Hyderabad
O100402,C12243,2026-04-10,P1008,6,19164.42,Paid,Processing,Bangalore
O100403,C10554,2026-03-14,P1393,6,17838.97,Paid,Returned,Kolkata
O100404,C12912,2026-04-24,P1181,3,3676.59,Paid,Cancelled,Kolkata
O100405,C13187,2026-01-09,P1042,4,3150.03,Paid,Completed,Delhi
O100406,C10785,2026-04-12,P1119,2,23127.58,Paid,Completed,Chennai
O100407,C12712,2026-07-01,P1305,5,2262.94,Paid,Returned,Pune
O100408,C13725,2026-03-19,P1112,3,5694.47,Paid,Returned,Mumbai
O100409,C12877,2026-01-25,P1429,7,11127.18,Paid,Completed,Pune
O100410,C11663,2026-07-05,P1318,3,20578.97,Pending,Completed,Pune
O100411,C11772,2026-04-28,P1432,6,15184.86,Paid,Completed,Hyderabad
O100412,C10318,2026-03-27,P1253,7,14408.23,Paid,Completed,Delhi
O100413,C12106,2026-07-11,P1230,5,17391.28,Paid,Processing,Delhi
O100414,C13213,2026-03-23,P1478,7,20113.32,Paid,Completed,Delhi
O100415,C13917,2026-02-21,P1479,2,6043.31,Paid,Completed,Bangalore
O100416,C11598,2026-03-26,P1414,6,766.86,Paid,Completed,PUNE
O100417,C11742,2026-04-26,P1446,3,3441.77,Paid,Cancelled,Pune
O100418,C10219,2026-03-19,P1135,3,4379.55,Pending,Completed,Chennai
O100419,C13102,2026-08-06,P1167,2,1288.57,,Completed,Pune
O100420,C12868,2026-04-14,P1443,5,18763.7,Paid,Completed,Delhi
O100421,C11612,2026-05-23,P1178,1,22157.64,Paid,Completed,Mumbai
O100422,C12839,2026-01-26,P1388,7,17853.05,Paid,Completed,Bangalore
O100423,C12494,2026-07-25,P1414,3,4958.99,Paid,Processing,Kolkata
O100424,C13078,2026-06-01,P1390,3,15279.19,Paid,Completed,Kolkata
O100425,C11257,2026-07-19,P1253,6,13158.91,Paid,Completed,Kolkata
O100426,C12605,2026-08-04,P1428,4,20553.1,Refunded,Processing,Chennai
O100427,C12504,2026-09-01,P1046,2,23574.78,Paid,Completed,Pune
O100428,C10362,2026-08-28,P1141,3,18650.49,Paid,Completed,Pune
O100429,C11124,2026-06-14,P1280,4,12959.7,Paid,Completed,Mumbai
O100430,C13443,2026-03-11,P1084,6,12922.89,Paid,Completed,Chennai
O100431,C10625,2026-06-03,P1430,6,20252.34,Paid,Processing,Mumbai
O100432,C11519,2026-01-01,P1092,1,3326.1,Paid,Completed,Bangalore
O100433,C10901,2026-02-08,P1429,2,4086.85,Paid,Completed,Kolkata
O100434,C10561,2026-05-09,P1428,7,8784.76,Pending,Completed,Bangalore
O100435,C10546,2026-06-09,P1158,1,18754.33,Paid,Completed,Kolkata
O100436,C11392,2026-04-17,P1051,4,1929.62,Paid,Completed,Kolkata
O100437,C13216,2026-02-04,P1382,6,8804.79,Paid,Processing,Chennai
O100438,C13868,2026-01-31,P1259,5,8167.95,Failed,Completed,Kolkata
O100439,C12289,2026-07-30,P1117,6,12297.72,Paid,Completed,Chennai
O100440,C12542,2026-03-13,P1488,2,11753.8,Paid,Completed,Kolkata
O100441,C13117,2026-03-15,P1045,5,17945.81,Paid,Completed,Pune
O100442,C12649,2026-09-04,P1156,4,15751.36,Paid,Completed,Bangalore
O100443,C13396,2026-03-24,P1432,2,22598.42,Refunded,Completed,
O100444,C13539,2026-05-05,P1192,3,4762.21,Paid,Processing,Pune
O100445,C12512,2026-07-20,P1095,4,10972.4,Paid,Completed,Mumbai
O100446,C12133,2026-03-23,P1256,6,10182.36,Paid,Completed,Kolkata
O100447,C11565,2026-08-03,P1323,4,3079.21,Paid,Completed,Delhi
O100448,C11847,2026-07-20,P1467,1,4371.24,Paid,Completed,Hyderabad
O100449,C11382,2026-04-10,P1186,5,8614.78,Paid,Completed,Mumbai
O100450,C11709,2026-05-08,P1231,6,18449.62,Pending,Completed,pune
O100451,C13601,2026-06-29,P1253,7,4008.98,Refunded,Completed,Mumbai
O100452,,2026-02-06,P1420,6,6853.36,Pending,Completed,Bangalore
O100453,C11447,2026-04-26,P1077,2,17007.58,Paid,Processing,Hyderabad
O100454,C10883,2026-05-22,P1377,6,15037.35,Pending,Completed,Bangalore
O100455,C10313,2026-03-13,P1179,2,2878.53,Paid,Returned,Mumbai
O100456,C13350,2026-07-25,P1247,3,23609.51,Failed,Processing,Kolkata
O100457,C13485,2026-03-05,P1374,2,3956.31,Paid,Completed,Chennai
O100458,C11803,2026-03-19,P1333,3,1816.76,Paid,Completed,Chennai
O100459,C12171,2026-04-16,P1245,2,7815.06,Pending,Completed,
O100460,C12961,2026-08-16,P1129,7,953.75,Paid,Completed,Kolkata
O100461,C11504,2026-03-14,P1020,6,1058.88,Paid,Completed,Bangalore
O100462,C10806,2026-05-22,P1284,1,14594.69,Paid,Completed,Mumbai
O100463,C10459,2026-06-17,P1075,6,22355.88,Paid,Completed,Mumbai
O100464,C10941,2026-01-06,P1337,4,10242.85,Paid,Completed,pune
O100465,C12583,2026-03-02,P1421,2,7762.92,Paid,Cancelled,Chennai
O100466,C11391,2026-06-09,P1488,4,22891.29,Paid,Completed,Pune
O100467,C13473,2026-02-22,P1159,5,1818.09,Pending,Processing,Mumbai
O100468,,2026-08-30,P1168,4,11990.82,Paid,Completed,Delhi
O100469,C11666,2026-04-29,P1277,5,6539.28,,Cancelled,Chennai
O100470,C11028,2026-08-13,P1483,2,9728.27,Paid,Completed, Kolkata 
O100471,C13553,2026-06-02,P1425,7,10446.61,Failed,Processing,Bangalore
O100472,C13227,2026-03-05,P1139,1,13764.9,Paid,Completed,Chennai
O100473,C13940,2026-08-21,P1312,-1,11495.3,Pending,Completed,Bangalore
O100474,C10477,2026-03-20,P1468,4,24704.82,Failed,Completed,Kolkata
O100475,C13131,2026-02-06,P1007,1,930.13,Paid,Completed,Bangalore
O100476,C10503,2026-06-24,P1155,5,19014.17,Pending,Completed,Bangalore
O100477,C10620,2026-05-20,P1312,1,1559.58,Paid,Completed,Bangalore
O100478,C10156,2026-01-21,P1180,1,10947.44,Paid,Cancelled,Pune
O100479,C11860,2026-07-15,P1213,6,5285.62,Paid,Completed,Pune
O100480,C10503,2026-05-11,P1499,6,23648.97,Paid,Completed,Bangalore
O100481,C11394,2026-02-27,P1463,1,18145.51,Paid,Completed, Chennai 
O100482,C11105,2026-08-27,P1203,3,11732.32,Paid,Completed,Pune
O100483,C13908,2026-08-07,P1240,3,23820.38,Paid,Cancelled,Bangalore
O100484,C12635,2026-03-28,P1016,4,18115.98,Paid,Completed,Mumbai
O100485,C11643,2026-09-07,P1276,7,23812.93,Paid,Completed,Delhi
O100486,C13516,2026-05-30,P1050,6,17703.0,Paid,Completed,Pune
O100487,C10255,2026-04-26,P1390,2,2219.46,Paid,Completed, Hyderabad 
O100488,C11338,2026-02-22,P1444,6,15522.74,Paid,Completed,chennai
O100489,C12060,2026-02-15,P1211,2,24514.64,,Completed,Chennai
O100490,C10215,2026-07-05,P1483,5,5590.3,Paid,Completed,Mumbai
O100491,C10583,2026-05-04,P1499,5,19880.67,Paid,Processing,Mumbai
O100492,C13583,2026-09-11,P1053,4,4860.41,Paid,Processing,Chennai
O100493,C10719,2026-08-10,P1424,7,11470.26,Failed,Completed,Mumbai
O100494,C13689,2026-08-04,P1315,3,2391.19,Paid,Completed,Mumbai
O100495,C10384,2026-01-30,P1043,1,8712.48,Paid,Returned,Bangalore
O100496,C13555,2026-02-23,P1332,3,19472.79,Failed,Completed,Hyderabad
O100497,C11816,2026-05-24,P1232,6,1418.12,Paid,Completed,Hyderabad
O100498,C12294,2026-05-22,P1028,3,8208.86,Paid,Completed,Pune
O100499,C11127,2026-05-09,P1170,6,15854.88,Paid,Completed,Bangalore
O100500,C11094,2026-06-18,P1420,4,23729.37,Paid,Completed,Chennai
O100501,C11970,2026-08-03,P1060,3,6360.19,Failed,Processing,Bangalore
O100502,C11424,2026-05-09,P1442,2,4576.81,Paid,Completed,
O100503,C10311,2026-07-02,P1060,3,5330.66,Paid,Completed,Mumbai
O100504,C11415,2026-02-12,P1327,2,6149.18,Paid,Completed,Pune
O100505,C11019,2026-01-07,P1019,5,16066.54,Pending,Returned,Bangalore
O100506,C13401,2026-02-21,P1427,5,24967.1,Refunded,Processing,Mumbai
O100507,C13356,2026-09-06,P1055,6,13232.7,Pending,Completed,Mumbai
O100508,C10566,2026-05-05,P1175,4,7004.34,Paid,Completed,Chennai
O100509,C12922,2026-09-11,P1329,1,18749.91,Paid,Completed,Bangalore
O100510,C11804,2026-04-24,P1398,3,4208.82,Paid,Completed,Bangalore
O100511,C13476,2026-08-11,P1248,1,1041.35,Paid,Completed,Chennai
O100512,C11096,2026-05-17,P1203,2,15250.04,Paid,Completed,Hyderabad
O100513,C10352,2026-02-23,P1439,1,5494.3,Paid,Completed,Bangalore
O100514,C13204,2026-09-07,P1183,3,10161.16,Paid,Completed,Kolkata
O100515,C13476,2026-07-12,P1045,6,6009.08,Paid,Completed,Chennai
O100516,C13364,2026-07-15,P1440,1,22976.12,Pending,Cancelled,Mumbai
O100517,C11318,2026-01-22,P1044,1,8648.32,Paid,Processing,Mumbai
O100518,C10123,2026-02-25,P1463,1,11392.12,Paid,Completed,Chennai
O100519,C10558,2026-02-20,P1041,4,6100.62,Paid,Completed,Delhi
O100520,C13680,2026-02-18,P1445,7,2395.82,Pending,Returned,Mumbai
O100521,C11457,2026-03-02,P1007,1,12960.15,Paid,Completed,Kolkata
O100522,C13523,2026-05-03,P1339,3,21757.46,Paid,Completed,Mumbai
O100523,C13926,2026-07-04,P1013,6,8986.54,Paid,Completed,Chennai
O100524,C11584,2026-08-04,P1228,3,19589.92,Paid,Processing,Pune
O100525,C13108,2026-07-21,P1281,1,1105.52,Paid,Completed,Mumbai
O100526,C10676,2026-01-21,P1101,4,6117.06,Paid,Completed,Delhi
O100527,C11536,2026-06-27,P1296,2,3547.93,Paid,Completed,Mumbai
O100528,C12822,2026-08-14,P1236,1,10251.2,Pending,Completed,Kolkata
O100529,C10829,2026-08-24,P1028,4,22390.02,Paid,Completed,Bangalore
O100530,C11280,2026-01-20,P1190,5,9525.74,Refunded,Completed,Pune
O100531,C12257,2026-07-24,P1268,3,15202.09,Paid,Completed,Bangalore
O100532,C12767,2026-08-10,P1353,5,22484.11,Paid,Processing,Mumbai
O100533,C11428,2026-01-14,P1469,3,9186.73,Paid,Processing,
O100534,C11508,2026-04-21,P1492,2,9334.16,Paid,Processing,
O100535,C10439,2026-04-03,P1473,6,2473.18,Pending,Completed, Hyderabad 
O100536,C13939,2026-01-13,P1481,4,8921.53,Pending,Completed,Hyderabad
O100537,C12450,2026-06-18,P1442,2,18730.15,Paid,Completed,Kolkata
O100538,C12123,2026-02-20,P1302,5,21162.35,Refunded,Completed,Mumbai
O100539,C10846,2026-05-30,P1215,4,18151.94,Pending,Completed,Bangalore
O100540,C11953,2026-07-31,P1247,7,471.06,Failed,Cancelled,Bangalore
O100541,C11790,2026-01-15,P1276,5,3189.33,Paid,Cancelled,Kolkata
O100542,C11035,2026-08-22,P1350,1,18355.26,Paid,Completed,Hyderabad
O100543,C11786,2026-05-10,P1011,7,23577.2,Paid,Completed,Pune
O100544,C10814,2026-07-03,P1105,5,17475.42,Paid,Completed,Pune
O100545,C12843,2026-06-26,P1023,2,5884.75,Paid,Completed,Mumbai
O100546,C13638,2026-06-30,P1276,7,2956.69,Pending,Completed,Hyderabad
O100547,C10010,2026-05-08,P1003,2,21962.3,Paid,Cancelled,Kolkata
O100548,C12226,2026-05-22,P1280,1,2746.05,Paid,Completed,Mumbai
O100549,C12931,2026-08-17,P1007,4,4030.61,Pending,Processing,Kolkata
O100550,C13631,2026-01-25,P1163,5,15038.31,Paid,Completed,KOLKATA
O100551,C11434,2026-06-16,P1289,6,4992.93,Failed,Completed,Pune
O100552,C13631,2026-08-23,P1113,5,5921.56,Paid,Completed,Bangalore
O100553,C13304,2026-05-15,P1049,5,3813.79,Paid,Completed,Hyderabad
O100554,C12102,2026-03-24,P1237,4,23624.86,Paid,Completed,Kolkata
O100555,C11028,2026-04-18,P1346,7,3385.65,Pending,Cancelled,Chennai
O100556,C12613,2026-06-14,P1283,7,23303.9,Paid,Cancelled,Kolkata
O100557,C11043,2026-07-25,P1061,2,8357.07,Paid,Completed,Chennai
O100558,C11396,2026-06-28,P1348,1,20592.52,Paid,Completed,Mumbai
O100559,C11869,2026-03-30,P1126,6,23764.94,Failed,Completed,Mumbai
O100560,C11993,2026-09-13,P1220,4,13125.67,Paid,Completed,Hyderabad
O100561,C10757,2026-02-15,P1201,1,19323.25,Pending,Completed,Hyderabad
O100562,C12777,2026-06-20,P1299,3,6870.46,Paid,Completed,chennai
O100563,C13970,2026-06-30,P1159,7,9759.22,Paid,Cancelled,Pune
O100564,C10976,2026-04-27,P1007,1,13958.77,Refunded,Completed,Hyderabad
O100565,C12219,2026-06-12,P1437,7,21306.39,Paid,Completed,Pune
O100566,C11820,2026-06-06,P1400,3,15632.23,Paid,Processing,Chennai
O100567,C11232,2026-02-21,P1395,1,845.84,Pending,Completed,Pune
O100568,C11680,2026-02-16,P1124,3,7828.18,Paid,Processing,Chennai
O100569,C12933,2026-07-27,P1089,5,21664.8,Refunded,Processing,Bangalore
O100570,C11660,2026-06-10,P1243,6,6233.85,Paid,Returned,Bangalore
O100571,C12028,2026-09-12,P1194,4,9387.83,Paid,Completed,Kolkata
O100572,C11910,2026-04-06,P1105,5,9923.48,Refunded,Cancelled,Mumbai
O100573,C12222,2026-07-15,P1458,2,4114.98,Paid,Completed,Pune
O100574,C11165,2026-04-14,P1205,4,8940.36,Paid,Returned,Bangalore
O100575,C12040,2026-05-16,P1070,5,20490.29,Paid,Completed,Delhi
O100576,C10539,2026-09-06,P1409,1,21272.62,Paid,Completed,Hyderabad
O100577,C12967,2026-06-29,P1356,4,14648.17,Paid,Returned,Mumbai
O100578,C10444,2026-06-22,P1416,1,17064.87,Paid,Completed,Chennai
O100579,C13142,2026-08-13,P1427,5,13503.95,Pending,Completed,Kolkata
O100580,C13304,2026-07-05,P1495,4,1393.53,Pending,Returned,Mumbai
O100581,C10076,2026-03-23,P1031,5,17508.12,Paid,Cancelled,Mumbai
O100582,C13326,2026-03-28,P1165,2,24914.81,Paid,Completed,Kolkata
O100583,C12594,2026-06-15,P1211,7,5927.24,Paid,Completed,Bangalore
O100584,C10387,2026-01-09,P1009,5,24559.13,Paid,Completed,Delhi
O100585,C13994,2026-02-27,P1334,6,24945.01,Paid,Processing, 
O100586,C12463,2026-04-08,P1462,2,3795.41,Paid,Processing,Bangalore
O100587,C11604,2026-06-08,P1197,5,23175.54,Paid,Completed,Chennai
O100588,C13543,2026-06-01,P1246,4,16985.66,Paid,Completed,Hyderabad
O100589,C10166,2026-04-02,P1216,1,11819.38,Paid,Completed,
O100590,C12871,2026-07-23,P1128,4,8813.12,Paid,Completed,Delhi
O100591,C10575,2026-02-08,P1197,5,15856.1,Pending,Completed,Delhi
O100592,C12211,2026-04-12,P1332,6,21116.83,Paid,Completed,BANGALORE
O100593,C10384,2026-02-17,P1074,5,1142.33,Paid,Completed,Bangalore
O100594,C12718,2026-02-16,P1471,5,13525.92,Paid,Completed,Hyderabad
O100595,C11861,2026-07-27,P1467,3,16361.52,Paid,Cancelled,Hyderabad
O100596,C10026,2026-05-15,P1089,2,932.4,Paid,Processing,Chennai
O100597,C10285,2026-03-16,P1280,1,22260.22,Pending,Completed,Mumbai
O100598,C12814,2026-06-24,P1051,2,23809.21,Pending,Completed,kolkata
O100599,C11599,2026-07-01,P1307,5,15428.54,Paid,Processing,Bangalore
O100600,C12690,2026-07-23,P1011,5,3189.93,Failed,Completed,Chennai
O100601,C11560,2026-03-10,P1045,2,23330.57,Paid,Completed,Kolkata
O100602,C11447,2026-07-17,P1136,2,20183.68,Pending,Processing,Bangalore
O100603,C13422,2026-02-23,P1300,6,1005.14,Paid,Completed,Pune
O100604,C13421,2026-05-31,P1291,2,14605.19,Paid,Completed,Pune
O100605,C13682,2026-02-12,P1136,3,3129.07,Paid,Completed,Delhi
O100606,C13294,2026-06-15,P1096,2,3784.34,Paid,Completed,Chennai
O100607,C10510,2026-04-26,P1423,5,5055.0,Paid,Completed,Hyderabad
O100608,C10266,2026-08-15,P1161,1,10085.86,Pending,Completed,Delhi
O100609,C10233,2026-01-21,P1087,4,21946.66,Paid,Completed,Bangalore
O100610,C13923,2026-05-06,P1052,6,1067.56,Paid,Completed,Chennai
O100611,C12006,2026-03-21,P1108,2,17323.51,Paid,Completed,Hyderabad
O100612,C10461,2026-05-21,P1044,2,24124.4,Paid,Completed,Mumbai
O100613,C12178,2026-01-14,P1381,2,16138.47,Refunded,Processing,Pune
O100614,C12843,2026-09-11,P1352,6,20445.44,Paid,Processing,Hyderabad
O100615,C10378,2026-04-25,P1160,1,22573.78,Paid,Processing,Hyderabad
O100616,C11386,2026-04-23,P1284,7,17955.51,Paid,Completed,Chennai
O100617,C10751,2026-05-06,P1421,2,16598.12,Paid,Completed,Bangalore
O100618,C13904,2026-04-26,P1303,2,743.78,Paid,Returned,Kolkata
O100619,C11273,2026-08-14,P1496,6,13116.56,Paid,Processing,Hyderabad
O100620,C12764,2026-04-21,P1460,2,11889.88,Paid,Processing,Bangalore
O100621,C13676,2026-03-16,P1081,7,13210.83,Paid,Completed,Chennai
O100622,C13455,2026-01-07,P1314,7,10982.27,Paid,Completed,Hyderabad
O100623,C11577,2026-06-01,P1317,1,22691.97,Refunded,Completed,
O100624,C11244,2026-05-05,P1254,4,22259.04,Paid,Completed,Delhi
O100625,C13239,2026-01-11,P1290,6,3404.75,Paid,Completed,Pune
O100626,C10821,2026-09-05,P1430,6,13462.45,Paid,Completed,Chennai
O100627,C12871,2026-08-13,P1314,5,24001.11,Paid,Completed,Pune
O100628,C13343,2026-08-01,P1186,1,15087.0,Paid,Processing,Bangalore
O100629,C13399,2026-04-09,P1385,2,20101.21,Paid,Completed,
O100630,C10035,2026-07-31,P1088,3,9521.99,Paid,Cancelled,Delhi
O100631,C12001,2026-04-06,P1443,1,9618.05,Paid,Completed,Kolkata
O100632,C11431,2026-07-24,P1389,2,8344.48,Paid,Completed,Pune
O100633,C13918,2026-07-18,P1024,6,839.58,Paid,Completed,Delhi
O100634,C12178,2026-05-14,P1052,2,23143.83,Paid,Processing,Bangalore
O100635,C11711,2026-07-06,P1467,5,8936.15,Paid,Completed,Kolkata
O100636,C10978,2026-05-15,P1379,1,9367.07,Refunded,Processing,Pune
O100637,,2026-08-09,P1077,1,19060.82,Paid,Cancelled,Kolkata
O100638,C11278,2026-07-09,P1113,6,13314.26,Paid,Completed,Kolkata
O100639,C13309,2026-07-06,P1387,5,9242.44,Refunded,Completed,Pune
O100640,C13569,2026-05-01,P1455,6,22125.35,Paid,Completed,Delhi
O100641,C10232,2026-06-13,P1481,3,20686.87,Pending,Completed,Bangalore
O100642,C12041,2026-07-02,P1347,7,24427.0,Paid,Cancelled,Hyderabad
O100643,C11682,2026-02-09,P1311,3,16133.23,Paid,Processing,Pune
O100644,C11573,2026-03-10,P1257,4,17345.39,Paid,Processing,Hyderabad
O100645,C11487,2026-06-14,P1144,4,8315.14,Pending,Cancelled,Kolkata
O100646,C12129,2026-05-07,P1195,5,2759.63,Paid,Cancelled,Mumbai
O100647,C10521,2026-03-07,P1303,6,2916.14,Paid,Cancelled,Pune
O100648,C13487,2026-02-19,P1481,1,16254.73,Paid,Processing,Chennai
O100649,C12233,2026-09-01,P1410,7,3097.81,Paid,Completed,Chennai
O100650,C11389,2026-06-10,P1466,2,22693.68,Paid,Completed,Hyderabad
O100651,C10972,2026-02-23,P1347,3,17685.56,Paid,Completed,Bangalore
O100652,C12468,2026-04-27,P1101,6,5887.31,Paid,Processing,Kolkata
O100653,C13149,2026-06-28,P1289,1,7196.53,Paid,Completed,Mumbai
O100654,C11764,2026-04-25,P1351,6,17836.35,Refunded,Completed,Pune
O100655,C13941,2026-08-27,P1168,4,20655.76,Paid,Completed,Bangalore
O100656,C12143,2026-05-18,P1094,3,21033.92,Paid,Completed,Chennai
O100657,C13918,2026-01-28,P1261,2,15145.37,Pending,Returned,Mumbai
O100658,C13853,2026-08-24,P1261,6,4134.23,Failed,Processing,
O100659,C12400,2026-08-13,P1027,4,20513.48,Paid,Completed,Hyderabad
O100660,C12327,2026-09-12,P1135,7,19853.6,Paid,Cancelled,Mumbai
O100661,C10423,2026-08-12,P1128,7,20933.33,Paid,Completed,Delhi
O100662,C13720,2026-02-03,P1335,7,4194.3,Paid,Cancelled,Delhi
O100663,C13215,2026-03-29,P1489,7,17203.64,Paid,Processing,Pune
O100664,C12003,2026-01-12,P1466,2,24018.03,Paid,Completed,Kolkata
O100665,C11226,2026-08-18,P1273,4,6624.72,Paid,Processing,Pune
O100666,C13356,2026-01-30,P1221,2,18003.18,Refunded,Processing,Chennai
O100667,C11167,2026-06-27,P1335,7,6695.26,Paid,Completed,Pune
O100668,C12169,2026-09-02,P1480,6,7885.28,Paid,Completed,Delhi
O100669,,2026-03-17,P1122,3,12286.12,Failed,Completed,Mumbai
O100670,C13220,2026-02-02,P1091,6,22405.36,Paid,Completed,Delhi
O100671,C13013,2026-07-01,P1430,5,1254.95,Paid,Completed,Chennai
O100672,C11168,2026-02-03,P1463,2,24744.14,Paid,Returned,Kolkata
O100673,C10469,2026-05-22,P1010,3,19370.31,Paid,Processing,Hyderabad
O100674,C10708,2026-05-10,P1005,1,9186.54,Failed,Completed,Pune
