product_id,warehouse_id,stock_available,reorder_level,daily_demand,last_restock_date,supplier
P1130,W106,976,245,56.24,2026-04-04,Supplier_C
P1141,W111,665,168,79.59,2026-06-11,Supplier_B
P1461,W106,392,283,99.51,2026-07-01,Supplier_B
P1135,W109,435,231,113.16,2026-02-08,Supplier_B
P1244,W105,808,199,135.75,2026-03-22,Supplier_C
P1455,W104,615,136,116.09,2026-03-21,Supplier_C
P1111,W113,572,52,9.68,2026-07-26,Supplier_A
P1375,W106,786,219,22.33,2026-06-20,Supplier_D
P1217,W118,407,189,31.72,2026-03-14,Supplier_C
P1367,W109,477,50,101.13,2026-04-24,Supplier_C
P1426,W113,881,94,17.45,2026-09-14,Supplier_D
P1060,W111,803,133,61.5,2026-03-24,Supplier_C
P1105,W106,998,237,121.14,2026-02-22,Supplier_A
P1298,W102,206,226,104.5,2026-01-26,Supplier_B
P1197,W110,253,129,9.15,2026-08-11,Supplier_C
P1219,W116,597,289,36.43,2026-03-20,Supplier_C
P1227,W105,294,145,83.93,2026-07-15,Supplier_A
P1221,W115,313,178,11.02,2026-06-27,Supplier_C
P1481,W111,797,231,62.47,2026-03-11,Supplier_D
P1056,W118,342,195,133.55,2026-02-20,Supplier_A
P1024,W104,13,255,92.2,2026-01-22,Supplier_C
P1310,W105,667,99,64.16,2026-01-21,Supplier_C
P1481,W114,481,85,129.0,2026-08-23,Supplier_B
P1301,W119,536,299,14.95,2026-04-25,Supplier_A
P1314,W102,380,286,101.87,2026-06-22,Supplier_C
P1108,W115,423,273,58.37,2026-01-17,Supplier_B
P1249,W103,468,241,78.76,2026-02-09,Supplier_D
P1409,W102,507,233,3.26,2026-04-14,Supplier_B
P1421,W117,221,238,94.2,2026-04-04,Supplier_B
P1093,W106,695,272,148.57,2026-06-30,Supplier_A
P1052,W114,418,260,15.51,2026-08-25,Supplier_B
P1399,W108,941,84,147.1,2026-01-12,Supplier_D
P1018,W114,292,83,10.2,2026-06-05,Supplier_A
P1382,W119,886,85,20.25,2026-05-27,Supplier_D
P1011,W119,776,264,85.66,2026-02-13,Supplier_B
P1284,W118,971,71,133.82,2026-05-13,Supplier_D
P1168,W107,981,245,17.57,2026-03-15,Supplier_D
P1457,W113,26,131,141.47,2026-03-18,Supplier_D
P1008,W118,595,263,39.28,2026-05-23,Supplier_A
P1014,W108,61,280,43.45,2026-04-18,Supplier_D
P1394,W118,673,89,13.48,2026-01-10, Supplier_A 
P1173,W101,647,262,42.7,2026-04-04,Supplier_B
P1480,W104,76,105,72.7,2026-06-23,Supplier_D
P1248,W109,459,124,46.7,2026-06-16,Supplier_D
P1290,W118,990,179,76.35,2026-07-06,Supplier_A
P1128,W112,437,253,59.32,2026-06-16,Supplier_A
P1104,W118,992,84,16.96,2026-08-16,Supplier_D
P1085,W100,717,244,49.66,2026-04-17,Supplier_C
P1117,W102,12,186,56.83,2026-04-23,
P1186,W117,747,120,116.57,2026-09-08,Supplier_B
P1108,W119,478,116,56.49,2026-05-17,Supplier_B
P1330,W118,165,264,46.98,2026-03-28,Supplier_A
P1060,W114,174,113,65.54,2026-07-24,Supplier_D
P1258,W114,232,297,141.7,2026-01-04,Supplier_D
P1398,W118,136,271,33.14,2026-07-03,Supplier_D
P1451,W107,802,64,33.25,2026-07-01,Supplier_D
P1352,W112,99,276,147.33,2026-01-23,Supplier_C
P1431,W110,475,297,20.87,2026-03-11,Supplier_A
P1165,W101,95,269,31.73,2026-07-21,Supplier_C
P1313,W105,579,109,67.85,2026-03-22,Supplier_A
P1027,W107,809,179,149.01,2026-07-11,Supplier_C
P1387,W103,240,180,141.81,2026-02-26,Supplier_D
P1221,W109,20,65,20.57,2026-05-17,Supplier_C
P1373,W119,184,187,33.59,2026-05-02,Supplier_A
P1214,W105,822,228,111.55,2026-06-12,Supplier_A
P1288,W116,181,284,8.07,2026-04-22,Supplier_A
P1076,W112,161,176,137.42,2026-07-04, 
P1130,W103,176,212,22.04,2026-06-13,Supplier_B
P1333,W105,146,72,29.6,2026-07-28,Supplier_C
P1160,W100,889,271,11.75,2026-03-04,Supplier_C
P1394,W114,119,75,143.18,2026-08-27,Supplier_A
P1356,W109,524,239,99.79,2026-03-24,supplier_c
P1115,W119,999,200,142.85,2026-01-08,supplier_c
P1020,W102,510,51,2.08,2026-08-30,Supplier_D
P1011,W100,875,76,136.87,2026-02-01,
P1339,W106,310,289,93.58,2026-05-07,Supplier_A
P1304,W110,476,220,60.54,2026-08-11,Supplier_C
P1134,W111,44,114,144.74,2026-09-06,Supplier_D
P1495,W105,534,289,81.14,2026-09-15,
P1242,W113,924,116,112.35,2026-04-15,Supplier_B
P1095,W115,320,95,26.43,2026-08-31,Supplier_A
P1315,W119,362,178,113.19,2026-04-10,Supplier_B
P1402,W117,358,177,129.33,2026-07-19,Supplier_C
P1483,W107,28,200,135.19,2026-04-23,Supplier_B
P1163,W117,476,117,17.75,2026-01-25,Supplier_D
P1383,W111,508,100,53.57,2026-02-19,Supplier_B
P1480,W114,876,143,47.57,2026-06-26,Supplier_A
P1128,W106,848,50,121.54,2026-04-04,Supplier_B
P1127,W111,165,50,20.34,2026-08-30,Supplier_C
P1245,W109,796,257,89.99,2026-09-05,Supplier_B
P1421,W107,452,101,127.82,2026-04-13,Supplier_C
P1447,W119,-6,153,19.68,2026-08-28,Supplier_A
P1319,W111,319,165,133.29,2026-05-25,Supplier_D
P1170,W117,872,124,99.7,2026-02-17,Supplier_D
P1482,W115,113,182,98.57,2026-03-04,Supplier_D
P1221,W116,0,171,41.78,2026-06-04,Supplier_C
P1381,W104,388,273,20.72,2026-05-21,Supplier_C
P1016,W104,270,153,90.2,2026-09-11,Supplier_B
P1347,W104,353,147,98.59,2026-01-09,Supplier_A
P1077,W112,931,286,5.38,2026-07-02,Supplier_B
P1448,W119,863,132,102.96,2026-03-18,Supplier_A
P1422,W118,374,103,1.66,2026-02-21,Supplier_D
P1145,W112,920,214,93.55,2026-05-26,Supplier_D
P1145,W119,641,174,115.26,2026-05-29,
P1153,W108,717,170,98.89,2026-01-26,Supplier_D
P1013,W101,20,241,101.13,2026-01-12,Supplier_B
P1118,W113,13,88,48.51,2026-02-01, 
P1229,W107,702,237,17.96,2026-03-27,supplier_d
P1226,W107,568,189,74.21,2026-06-25,Supplier_A
P1204,W102,203,219,15.27,2026-06-14,Supplier_B
P1423,W110,347,263,3.4,2026-08-22,Supplier_D
P1227,W104,487,290,86.33,2026-03-20,Supplier_C
P1305,W107,906,150,11.45,2026-06-15,Supplier_A
P1020,W101,503,54,140.66,2026-08-26,Supplier_B
P1446,W119,78,121,61.25,2026-04-12,Supplier_B
P1398,W100,506,288,70.28,2026-02-26,Supplier_D
P1424,W112,981,115,133.29,2026-04-19,Supplier_B
P1208,W109,295,114,95.12,2026-01-12,Supplier_B
P1323,W108,945,245,5.25,2026-04-02,Supplier_A
P1350,W112,927,80,146.85,2026-03-22,Supplier_D
P1220,W104,111,196,13.01,2026-01-16,Supplier_C
P1257,W110,691,295,14.77,2026-04-29,Supplier_A
P1335,W112,201,87,63.92,2026-08-20,Supplier_A
P1401,W119,246,118,103.68,2026-05-06,Supplier_D
P1189,W112,135,85,52.18,2026-06-27,Supplier_C
P1045,W110,665,124,71.84,2026-06-04,Supplier_A
P1061,W113,948,173,87.48,2026-01-22, 
P1099,W113,846,106,21.19,2026-07-07,Supplier_C
P1053,W116,435,171,20.27,2026-04-30,Supplier_C
P1059,W116,136,94,86.86,2026-04-13,Supplier_D
P1016,W105,244,276,17.9,2026-05-10,Supplier_B
P1354,W113,450,73,91.06,2026-01-01,Supplier_A
P1069,W118,151,188,3.55,2026-02-19,Supplier_B
P1014,W108,416,109,101.09,2026-08-02,Supplier_D
P1355,W109,463,206,99.38,2026-05-23,Supplier_D
P1423,W102,553,84,50.0,2026-08-24,Supplier_D
P1049,W110,555,106,139.56,2026-07-04,Supplier_C
P1450,W107,129,267,100.0,2026-02-01,Supplier_A
P1344,W102,601,220,35.24,2026-08-02,Supplier_B
P1187,W113,655,188,70.37,2026-01-17,Supplier_D
P1128,W106,425,272,48.3,2026-04-28,Supplier_C
P1067,W107,515,225,135.51,2026-04-12,Supplier_C
P1377,W110,664,132,129.35,2026-09-13,Supplier_C
P1141,W103,921,110,81.57,2026-02-05,Supplier_D
P1186,W119,444,271,103.99,2026-07-14,Supplier_C
P1028,W107,173,271,35.74,2026-06-30,Supplier_D
P1415,W119,673,238,21.75,2026-06-13,Supplier_D
P1061,W105,566,56,73.13,2026-02-06,Supplier_C
P1300,W103,883,267,65.5,2026-01-11,Supplier_D
P1303,W112,501,120,98.31,2026-03-08,Supplier_D
P1489,W117,729,174,12.36,2026-02-05,Supplier_B
P1151,W113,658,73,75.82,2026-05-28,Supplier_A
P1440,W117,233,241,134.92,2026-07-25,Supplier_B
P1498,W116,333,258,110.5,2026-06-15,Supplier_C
P1127,W113,870,270,40.43,2026-05-14,Supplier_D
P1306,W114,534,250,31.56,2026-02-23,Supplier_C
P1139,W106,459,68,19.72,2026-04-16,Supplier_B
P1397,W100,547,176,126.13,2026-03-30,
P1235,W105,378,53,63.24,2026-03-27,Supplier_D
P1016,W104,661,119,26.62,2026-01-12,supplier_b
P1188,W101,279,197,10.1,2026-07-20,Supplier_D
P1271,W108,565,296,78.56,2026-02-04,Supplier_A
P1281,W117,354,269,104.81,2026-06-30,Supplier_A
P1202,W100,960,156,45.47,2026-03-29,Supplier_A
P1417,W113,14,234,16.03,2026-06-12,Supplier_B
P1043,W114,177,295,117.46,2026-01-16,Supplier_B
P1132,W103,616,237,115.88,2026-02-10,Supplier_D
P1256,W109,226,115,67.51,2026-02-10,Supplier_B
P1486,W115,782,211,16.91,2026-08-13,Supplier_B
P1115,W112,106,112,16.63,2026-09-04,Supplier_A
P1124,W107,585,253,37.14,2026-08-15,
P1356,W102,27,133,72.63,2026-06-10,Supplier_D
P1284,W111,859,117,16.58,2026-01-11,Supplier_D
P1327,W103,169,266,44.81,2026-06-03,
P1221,W100,458,94,50.13,2026-08-27,Supplier_B
P1225,W114,332,149,124.87,2026-01-17,Supplier_B
P1035,W103,995,74,137.65,2026-01-06,Supplier_B
P1444,W104,603,227,99.32,2026-07-24,Supplier_C
P1048,W112,465,132,45.88,2026-04-04,Supplier_D
P1441,W100,752,119,100.43,2026-03-13,Supplier_B
P1288,W105,410,113,122.23,2026-06-15,Supplier_A
P1273,W106,47,279,72.06,2026-01-23,Supplier_B
P1068,W101,22,102,126.1,2026-02-08,Supplier_A
P1161,W118,22,178,119.33,2026-08-20,Supplier_A
P1370,W116,364,64,36.01,2026-09-10,Supplier_A
P1361,W114,239,230,32.12,2026-06-20,Supplier_D
P1013,W119,546,296,80.74,2026-02-09,Supplier_A
P1283,W119,570,241,81.8,2026-08-27,Supplier_C
P1332,W107,29,73,85.5,2026-05-25,Supplier_C
P1194,W103,83,70,72.89,2026-01-20,Supplier_C
P1143,W103,883,299,27.65,2026-04-02, Supplier_B 
P1038,W101,342,189,97.47,2026-04-12,Supplier_D
P1182,W114,892,240,67.68,2026-04-24,Supplier_C
P1396,W117,908,245,119.52,2026-07-29,Supplier_B
P1438,W115,407,265,119.29,2026-01-09,Supplier_C
P1048,W115,224,148,31.38,2026-06-07,Supplier_A
P1241,W113,15,266,9.59,2026-05-24,Supplier_B
P1315,W100,481,240,137.88,2026-09-06,Supplier_D
P1205,W108,200,175,117.05,2026-01-10,Supplier_C
P1464,W117,625,225,7.11,2026-08-26,Supplier_D
P1319,W110,541,203,129.09,2026-01-10,Supplier_D
P1313,W107,197,236,105.44,2026-08-03,Supplier_B
P1078,W108,287,80,33.83,2026-08-10,Supplier_A
P1036,W108,2,172,58.81,2026-01-27,Supplier_C
P1329,W100,336,263,119.31,2026-07-03,Supplier_C
P1138,W101,55,247,102.37,2026-09-10,Supplier_A
P1177,W114,607,195,9.37,2026-07-14,Supplier_C
P1497,W117,19,111,136.73,2026-06-14,Supplier_A
P1192,W105,677,296,104.44,2026-03-07,Supplier_B
P1466,W111,623,235,23.02,2026-08-30,Supplier_C
P1049,W105,624,196,102.86,2026-04-16,Supplier_B
P1350,W117,804,56,89.05,2026-05-07,Supplier_B
P1289,W103,766,269,33.63,2026-02-06,Supplier_D
P1175,W109,28,187,23.96,2026-02-18,Supplier_A
P1058,W101,299,59,25.15,2026-03-23,Supplier_A
P1418,W106,700,284,29.89,2026-06-16,Supplier_A
P1403,W100,811,230,118.24,2026-09-15,Supplier_A
P1046,W117,958,203,40.65,2026-03-23,Supplier_D
P1463,W117,829,100,23.26,2026-03-13,Supplier_B
P1175,W104,815,217,82.58,2026-02-13,Supplier_D
P1209,W108,336,118,81.47,2026-08-18,Supplier_A
P1274,W119,492,291,147.35,2026-01-05,Supplier_A
P1499,W113,469,121,106.4,2026-02-26,Supplier_C
P1084,W118,93,56,24.35,2026-08-10,Supplier_C
P1481,W118,838,63,22.13,2026-03-21,Supplier_B
P1127,W108,410,171,123.23,2026-05-30,Supplier_C
P1419,W105,138,241,136.3,2026-05-11,Supplier_D
P1481,W112,410,167,61.17,2026-05-18,Supplier_B
P1401,W102,657,279,52.64,2026-06-26,Supplier_B
P1315,W109,9,246,80.49,2026-02-06,Supplier_B
P1446,W117,215,169,138.99,2026-07-22,Supplier_C
P1178,W103,722,149,149.49,2026-07-30,Supplier_D
P1339,W113,57,204,70.83,2026-02-12,Supplier_B
P1033,W117,13,150,83.89,2026-04-21,Supplier_B
P1110,W114,290,192,54.78,2026-09-08,Supplier_A
P1233,W114,906,56,13.54,2026-01-08,Supplier_B
P1137,W100,990,80,54.13,2026-05-05,Supplier_A
P1397,W104,769,129,43.58,2026-05-14,Supplier_B
P1362,W111,222,173,31.68,2026-01-16,Supplier_C
P1029,W118,93,223,25.57,2026-05-25,Supplier_B
P1039,W104,290,246,119.09,2026-09-01,Supplier_C
P1363,W101,75,231,65.75,2026-06-15,Supplier_A
P1124,W100,934,173,4.27,2026-04-26,Supplier_D
P1169,W105,524,53,77.76,2026-03-04,Supplier_D
P1373,W108,60,255,69.99,2026-06-12,Supplier_A
P1469,W114,186,176,7.31,2026-01-23,Supplier_A
P1465,W106,777,150,68.74,2026-03-13,Supplier_A
P1356,W112,336,102,56.76,2026-08-22,Supplier_A
P1426,W114,66,152,98.27,2026-05-30,Supplier_B
P1364,W107,302,172,78.43,2026-05-04,Supplier_C
P1445,W111,24,263,51.29,2026-05-05,Supplier_B
P1443,W103,300,53,96.04,2026-03-01,Supplier_D
P1322,W118,846,54,43.78,2026-02-21,Supplier_C
P1435,W111,805,85,89.49,2026-07-14,Supplier_C
P1321,W106,43,164,103.29,2026-06-30,Supplier_A
P1494,W111,216,171,87.93,2026-05-23,supplier_d
P1092,W115,530,193,39.29,2026-06-11,Supplier_C
P1440,W103,361,59,30.46,2026-05-24,Supplier_C
P1489,W105,131,67,33.43,2026-01-13,Supplier_D
P1081,W109,38,76,78.31,2026-07-30,Supplier_A
P1173,W104,273,79,18.72,2026-03-10,
P1347,W105,145,246,24.56,2026-01-29,Supplier_B
P1353,W102,780,70,19.24,2026-06-11,Supplier_C
P1042,W104,811,189,14.67,2026-03-09,Supplier_B
P1480,W102,453,159,142.55,2026-09-11,Supplier_D
P1115,W112,581,246,47.31,2026-06-21,
P1228,W119,859,211,40.55,2026-09-14,Supplier_A
P1069,W109,851,257,37.77,2026-07-22,Supplier_D
P1403,W112,711,194,137.41,2026-01-31,Supplier_C
P1160,W108,88,69,31.04,2026-08-18,
P1153,W114,857,148,103.94,2026-03-22,Supplier_C
P1174,W106,88,292,90.19,2026-07-01,Supplier_A
P1351,W106,636,235,80.66,2026-02-01,Supplier_B
P1424,W106,463,149,2.96,2026-04-08,Supplier_B
P1344,W118,110,76,105.13,2026-04-08,Supplier_B
P1316,W118,903,62,20.02,2026-04-23,Supplier_C
P1159,W110,386,169,24.68,2026-01-12,Supplier_A
P1432,W111,287,217,115.86,2026-03-17,Supplier_A
P1190,W114,27,184,46.51,2026-01-26,Supplier_A
P1351,W117,857,80,37.78,2026-08-02,Supplier_D
P1321,W105,13,93,97.02,2026-04-06,Supplier_B
P1320,W118,82,138,63.48,2026-03-14,Supplier_A
P1305,W113,773,198,37.96,2026-01-07,Supplier_D
P1213,W108,367,261,25.19,2026-06-14,
P1248,W118,914,217,114.49,2026-04-20,Supplier_C
P1449,W100,438,143,121.53,2026-05-25,Supplier_C
P1233,W108,6,211,17.62,2026-06-22,Supplier_B
P1418,W101,462,277,77.41,2026-03-24,Supplier_A
P1201,W107,719,247,140.21,2026-02-27,Supplier_A
P1227,W100,151,188,120.83,2026-04-16,Supplier_C
P1478,W112,772,70,72.1,2026-05-09,
P1309,W113,905,147,82.56,2026-08-28,
P1225,W112,267,234,14.45,2026-06-12,Supplier_D
P1255,W112,884,92,54.3,2026-08-17,Supplier_D
P1257,W118,476,103,134.62,2026-06-13,Supplier_B
P1238,W116,437,279,53.8,2026-03-18,Supplier_B
P1410,W112,0,89,22.54,2026-04-25,Supplier_A
P1409,W102,82,297,72.19,2026-03-16,
P1197,W101,27,278,121.13,2026-07-13,Supplier_D
P1359,W106,28,256,1.89,2026-07-12,Supplier_C
P1170,W104,561,81,122.98,2026-02-13,Supplier_C
P1098,W113,928,189,14.36,2026-01-17,Supplier_B
P1219,W113,815,266,85.44,2026-04-18,Supplier_B
P1341,W106,484,263,23.4,2026-03-21,
P1413,W111,333,123,81.99,2026-02-27,Supplier_A
P1237,W104,982,131,141.18,2026-03-02,Supplier_B
P1231,W111,354,60,23.5,2026-07-31,Supplier_A
P1113,W101,925,135,87.12,2026-03-30,Supplier_D
P1374,W100,164,291,94.11,2026-01-04,Supplier_C
P1004,W104,595,207,135.62,2026-06-13,Supplier_D
P1454,W116,143,266,48.7,2026-01-23,Supplier_B
P1275,W101,838,267,81.97,2026-03-07,Supplier_D
P1453,W102,367,107,145.37,2026-07-10,Supplier_C
P1294,W107,15,109,116.06,2026-06-13,Supplier_C
P1281,W111,216,57,111.79,2026-02-03,Supplier_A
P1289,W115,739,76,60.89,2026-05-05,Supplier_B
P1392,W104,631,123,52.31,2026-01-25,Supplier_A
P1439,W114,887,142,91.92,2026-07-20,Supplier_C
P1217,W107,212,102,53.15,2026-03-30,Supplier_D
P1054,W113,727,201,136.23,2026-06-02,Supplier_C
P1011,W117,268,152,89.61,2026-04-03,Supplier_B
P1215,W109,523,88,104.78,2026-07-28,Supplier_B
P1447,W103,956,290,119.18,2026-05-29,Supplier_D
P1023,W115,387,260,46.01,2026-09-13,Supplier_B
P1174,W110,181,135,128.63,2026-09-09,Supplier_A
P1033,W111,979,56,80.39,2026-01-09,Supplier_B
P1196,W106,252,135,84.38,2026-09-01,Supplier_A
P1449,W102,235,98,88.14,2026-01-11,Supplier_C
P1184,W119,252,98,109.63,2026-04-22,Supplier_C
P1107,W106,269,65,93.35,2026-05-30,Supplier_D
P1123,W105,755,236,83.36,2026-06-22,Supplier_C
P1355,W104,982,210,121.04,2026-07-13,Supplier_A
P1380,W107,941,66,128.8,2026-03-31,Supplier_D
P1194,W119,572,259,82.23,2026-02-06,Supplier_B
P1483,W103,376,78,127.9,2026-07-02,Supplier_A
P1145,W116,961,167,8.09,2026-07-03,Supplier_B
P1266,W106,823,261,83.3,2026-06-19,supplier_d
P1350,W103,764,178,3.3,2026-03-11,Supplier_D
P1193,W113,278,176,148.75,2026-09-06,Supplier_B
P1159,W119,423,168,46.77,2026-05-12,Supplier_B
P1446,W101,345,146,66.01,2026-03-20,Supplier_B
P1050,W117,9,251,15.7,2026-02-26,Supplier_B
P1060,W119,574,265,17.16,2026-07-24,Supplier_B
P1400,W111,472,61,34.42,2026-02-22,Supplier_D
P1180,W104,851,153,16.28,2026-07-02,Supplier_D
P1088,W110,30,224,136.07,2026-09-06,Supplier_B
P1226,W119,371,211,42.34,2026-07-01,Supplier_B
P1396,W101,908,175,45.24,2026-06-05,Supplier_B
P1002,W105,811,242,48.69,2026-02-28,Supplier_B
P1377,W115,437,206,49.16,2026-01-08,Supplier_B
P1332,W108,44,298,69.96,2026-05-09,Supplier_C
P1296,W111,352,111,35.21,2026-06-15,Supplier_D
P1210,W117,59,67,96.06,2026-05-16,Supplier_C
P1196,W116,220,276,89.32,2026-01-26,Supplier_C
P1245,W113,565,267,9.71,2026-08-11,Supplier_A
P1324,W119,510,210,134.08,2026-06-14,Supplier_D
P1125,W106,870,186,126.38,2026-06-04,Supplier_B
P1173,W114,553,74,143.32,2026-09-12,Supplier_B
P1484,W119,601,219,53.07,2026-03-17,Supplier_D
P1020,W100,362,117,48.02,2026-03-17,Supplier_D
P1136,W102,629,117,71.35,2026-06-03,Supplier_A
P1126,W106,208,60,57.26,2026-01-29,Supplier_D
P1449,W102,784,189,34.63,2026-09-14,Supplier_A
P1180,W112,549,58,48.18,2026-07-18,Supplier_A
P1155,W105,75,151,113.31,2026-08-07,Supplier_A
P1092,W111,884,200,114.78,2026-07-26,Supplier_D
P1217,W102,97,149,71.89,2026-02-07,Supplier_D
P1256,W111,831,148,67.4,2026-02-25,Supplier_D
P1282,W103,130,246,2.25,2026-08-16,Supplier_C
P1053,W100,958,209,105.03,2026-01-30,Supplier_D
P1170,W112,260,202,44.27,2026-01-07,Supplier_A
P1170,W106,715,191,52.7,2026-08-13,Supplier_C
P1266,W111,524,296,100.18,2026-05-18,Supplier_A
P1346,W105,516,100,114.86,2026-01-07,Supplier_A
P1417,W110,944,128,87.21,2026-01-07,Supplier_B
P1039,W104,634,228,83.5,2026-08-01, Supplier_D 
P1224,W107,785,222,120.78,2026-02-16,Supplier_C
P1379,W100,234,120,13.51,2026-01-21,Supplier_B
P1119,W116,83,99,48.18,2026-03-20,Supplier_D
P1202,W102,889,261,80.85,2026-01-17,Supplier_A
P1442,W104,89,278,3.82,2026-04-08,Supplier_A
P1223,W108,300,141,120.85,2026-02-28,Supplier_D
P1263,W107,843,205,10.67,2026-07-11,Supplier_B
P1038,W117,316,125,25.56,2026-07-09,Supplier_A
P1425,W111,837,237,141.76,2026-08-10,Supplier_C
P1337,W107,44,150,125.27,2026-08-26,Supplier_B
P1298,W114,261,118,44.0,2026-08-25,Supplier_D
P1227,W101,955,195,76.13,2026-06-12,SUPPLIER_C
P1204,W106,857,279,24.33,2026-04-06,supplier_b
P1363,W114,31,99,67.48,2026-02-28,Supplier_D
P1357,W105,746,280,37.69,2026-07-30,Supplier_C
P1299,W108,164,57,84.11,2026-04-11,Supplier_C
P1161,W117,998,73,125.69,2026-07-08,Supplier_A
P1356,W111,665,171,18.0,2026-03-22,Supplier_C
P1027,W117,765,258,133.29,2026-05-12,Supplier_B
P1396,W112,384,192,25.52,2026-05-24,Supplier_C
P1052,W109,404,66,69.0,2026-06-04,Supplier_D
P1117,W114,807,206,91.89,2026-07-01,Supplier_A
P1035,W112,924,159,93.74,2026-01-15,Supplier_B
P1126,W114,74,250,149.21,2026-08-19,Supplier_B
P1231,W104,626,66,55.24,2026-08-11,Supplier_A
P1060,W101,20,164,95.3,2026-06-15,supplier_a
P1071,W112,456,252,12.49,2026-06-06,Supplier_C
P1182,W118,7,102,136.11,2026-08-22,Supplier_D
P1130,W102,442,270,28.49,2026-02-19,Supplier_A
P1061,W103,622,215,143.19,2026-06-12,Supplier_D
P1166,W107,519,138,68.03,2026-07-10,Supplier_D
P1107,W114,315,83,82.96,2026-05-04,Supplier_D
P1123,W110,615,260,23.96,2026-08-27,Supplier_B
P1042,W102,286,202,113.7,2026-09-09,Supplier_A
P1104,W110,410,103,146.97,2026-07-05,Supplier_D
P1366,W102,100,87,95.5,2026-03-02,Supplier_D
P1136,W107,497,289,45.96,2026-06-07,Supplier_A
P1480,W113,749,123,21.79,2026-03-10,Supplier_A
P1290,W115,298,156,147.13,2026-06-13,Supplier_A
P1361,W103,438,271,141.64,2026-09-14,Supplier_C
P1379,W116,203,185,23.25,2026-01-11,Supplier_B
P1213,W103,221,57,138.89,2026-09-12,Supplier_B
P1124,W115,278,109,86.51,2026-06-01,Supplier_D
P1220,W119,491,174,125.23,2026-03-16,Supplier_A
P1427,W101,231,284,119.89,2026-03-23,Supplier_A
P1275,W112,6,282,91.13,2026-02-28,Supplier_D
P1066,W107,975,213,15.4,2026-03-24,Supplier_A
P1055,W114,582,278,131.78,2026-01-01,Supplier_C
P1027,W115,945,203,2.4,2026-04-09,Supplier_D
P1183,W110,22,222,67.96,2026-08-29,Supplier_C
P1229,W110,831,123,95.2,2026-04-20,Supplier_B
P1144,W105,3,237,118.57,2026-07-31,Supplier_D
P1352,W100,5,85,124.48,2026-01-07,Supplier_A
P1297,W106,233,219,67.58,2026-01-06,Supplier_C
P1498,W107,84,208,47.5,2026-02-24,Supplier_C
P1286,W100,411,57,111.44,2026-06-04,Supplier_A
P1384,W101,108,299,137.93,2026-06-14,Supplier_D
P1334,W104,885,237,92.11,2026-04-06,Supplier_B
P1272,W115,291,202,28.42,2026-05-04,Supplier_D
P1431,W101,687,228,130.61,2026-04-01,Supplier_B
P1145,W105,254,281,38.15,2026-05-06,Supplier_D
P1380,W104,6,87,123.79,2026-03-09,Supplier_C
P1247,W113,128,53,64.88,2026-02-25,Supplier_C
P1345,W105,745,173,45.49,2026-05-28,Supplier_D
P1023,W103,449,92,110.94,2026-03-10,
P1316,W118,212,93,37.9,2026-01-18,Supplier_D
P1209,W110,789,115,31.24,2026-05-16,Supplier_D
P1031,W116,115,194,141.71,2026-02-21,Supplier_C
P1082,W105,729,265,28.78,2026-09-07,SUPPLIER_C
P1419,W112,856,121,63.18,2026-04-19,Supplier_D
P1302,W101,332,72,74.64,2026-06-17,Supplier_C
P1233,W114,152,52,57.65,2026-04-23,Supplier_D
P1114,W104,2,234,55.1,2026-05-30,Supplier_A
P1271,W118,959,188,43.99,2026-04-09,Supplier_C
P1122,W117,338,249,59.14,2026-01-08,Supplier_C
P1222,W105,22,237,139.11,2026-09-05,Supplier_D
P1237,W118,204,140,149.9,2026-02-06,Supplier_D
P1435,W105,350,119,60.73,2026-06-05,Supplier_A
P1016,W104,630,213,7.09,2026-07-30,Supplier_C
P1107,W111,843,197,123.75,2026-08-09,Supplier_A
P1112,W117,3,70,105.7,2026-01-06,Supplier_C
P1433,W100,588,260,99.23,2026-01-14,Supplier_C
P1368,W112,980,247,69.02,2026-05-05,Supplier_C
P1079,W108,567,137,39.44,2026-06-19,Supplier_C
P1369,W112,650,120,56.08,2026-02-26,Supplier_A
P1273,W101,881,70,133.2,2026-05-18,Supplier_C
P1336,W101,759,106,130.37,2026-01-27,Supplier_B
P1212,W113,714,161,149.35,2026-04-17,Supplier_D
