order_id,order_date,customer_id,customer_name,customer_segment,customer_region,product_id,quantity,order_value,payment_status,order_status,delivery_status,carrier,delivery_cost,expected_date,actual_date,delivery_delay_days,ticket_category,priority,sentiment,stock_available,reorder_level,daily_demand,supplier
O100133,2026-07-11,C12317,Customer_2318,Premium,Pune,P1379,7,22759.46,Pending,Processing,Delivered,BlueDart,588.80,2026-05-17,2026-05-21,4,NULL,NULL,NULL,234,120,13.51,Supplier_B
O100134,2026-01-09,C10077,Customer_78,Premium,Kolkata,P1373,4,8128.70,Paid,Completed,Delivered,BlueDart,186.07,2026-05-03,2026-05-05,2,Delivery,Low,Negative,702,283,30.97,Supplier_B
O100135,2026-08-12,C11717,Customer_1718,Basic,Chennai,P1253,7,16908.49,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,397,298,149.70,Supplier_C
O100136,2026-01-17,C12469,Customer_2470,Basic,Bangalore,P1220,7,20898.98,Paid,Completed,Delivered,,87.34,2026-01-25,2026-01-27,2,NULL,NULL,NULL,909,213,4.20,Supplier_A
O100138,2026-09-09,C11909,Customer_1910,Basic,Hyderabad,P1044,4,4479.94,Paid,Cancelled,Delivered,BlueDart,1362.72,2026-07-16,2026-07-17,1,Account,High,Neutral,363,111,36.21,Supplier_A
O100139,2026-05-25,C10768,Customer_769,Premium,Pune,P1482,6,14902.50,Pending,Returned,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,428,117,2.46,Supplier_B
O100140,2026-06-20,C11402,Customer_1403,Premium,Mumbai,P1302,7,7324.28,Paid,Completed,Delivered,FedEx,1154.77,2026-05-14,2026-05-13,-1,Account,High,Neutral,332,72,74.64,Supplier_C
O100141,2026-02-04,C12895,Customer_2896,Basic,Pune,P1019,6,16415.57,Paid,Processing,In Transit,DHL,567.05,2026-03-19,2026-03-23,4,Payment,Medium,Neutral,582,273,113.90,Supplier_D
O100142,2026-02-08,C13881,Customer_3882,Basic,Delhi,P1123,2,3627.12,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,774,297,109.84,Supplier_D
O100143,2026-02-17,C11876,Customer_1877,Standard,Delhi,P1145,7,4044.39,Paid,Completed,Delayed,Delhivery,762.01,2026-04-07,2026-04-05,-2,Account,High,Negative,187,211,2.06,Supplier_D
O100144,2026-02-27,C12746,Customer_2747,Standard,,P1229,7,16995.30,Paid,Completed,Delivered,EcomExpress,397.30,2026-03-01,2026-03-07,6,Refund,Medium,Neutral,167,265,89.22,Supplier_A
O100145,2026-03-23,C13907,Customer_3908,,Chennai,P1334,6,24346.92,Paid,Returned,Delayed,EcomExpress,1472.86,2026-08-03,2026-08-06,3,NULL,NULL,NULL,825,260,126.00,Supplier_C
O100146,2026-02-14,C13101,Customer_3102,Standard,Bangalore,P1060,4,6398.34,Paid,Completed,Delivered,FedEx,858.92,2026-02-22,2026-02-28,6,NULL,NULL,NULL,20,164,95.30,supplier_a
O100147,2026-08-28,C10040,Customer_41,Premium,Chennai,P1120,7,17933.65,Paid,Processing,Delivered,Delhivery,376.24,2026-04-25,2026-04-28,3,NULL,NULL,NULL,689,75,97.01,Supplier_D
O100148,2026-04-08,C13745,Customer_3746,Premium,Bangalore,P1255,3,13441.40,Failed,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Payment,Low,Positive,472,172,72.69,Supplier_A
O100149,2026-02-07,C13469,Customer_3470,Premium,Chennai,P1203,4,21142.89,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Account,Medium,Positive,845,259,144.75,Supplier_A
O100150,2026-08-09,C11085,Customer_1086,Standard,Pune,P1481,1,9905.48,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,101,171,132.78,Supplier_C
O100151,2026-05-22,C10726,Customer_727,Standard,Hyderabad,P1004,3,24301.34,Paid,Processing,Delivered,EcomExpress,600.03,2026-05-29,2026-05-30,1,NULL,NULL,NULL,7,262,52.37,Supplier_B
O100152,2026-08-27,C13599,Customer_3600,Basic,Pune,P1313,1,2335.20,Paid,Completed,Delivered,BlueDart,1203.62,2026-07-30,2026-08-05,6,Product,Medium,Neutral,933,91,87.12,Supplier_A
O100153,2026-08-20,C12756,Customer_2757,Premium,Pune,P1336,4,24620.80,Paid,Processing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,759,106,130.37,Supplier_B
O100154,2026-03-19,C10948,Customer_949,Basic,Bangalore,P1076,4,21202.06,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Product,Low,Neutral,958,155,18.28,Supplier_B
O100155,2026-06-19,C12857,Customer_2858,Basic,Chennai,P1315,2,21701.52,Paid,Processing,Delivered,Delhivery,682.32,2026-09-01,2026-09-06,5,NULL,NULL,NULL,481,240,137.88,Supplier_D
O100156,2026-02-07,C12402,Customer_2403,Basic,Pune,P1140,6,21107.36,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Refund,Low,Negative,209,107,79.93,Supplier_A
O100157,2026-04-04,C11237,Customer_1238,Standard,HYDERABAD,P1099,1,21588.03,Refunded,Completed,Delivered,DHL,1475.55,2026-05-22,2026-05-22,0,NULL,NULL,NULL,871,67,73.86,Supplier_D
O100158,2026-06-23,C12228,Customer_2229,Basic,Hyderabad,P1207,1,20434.27,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,526,268,54.68,Supplier_D
O100159,2026-08-21,C12110,Customer_2111,Premium,Delhi,P1295,5,22518.07,Pending,Completed,Delivered,FedEx,159.64,2026-07-16,2026-07-14,-2,Account,Medium,Positive,928,219,140.77,Supplier_B
O100160,2026-08-10,C12040,Customer_2041,Standard,Delhi,P1194,5,11681.78,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,274,107,65.42,Supplier_B
O100161,2026-01-11,C12071,Customer_2072,Standard,Mumbai,P1179,5,23500.49,Paid,Cancelled,Delivered,FedEx,1038.55,2026-01-28,2026-01-29,1,NULL,NULL,NULL,362,107,23.13,Supplier_C
O100162,2026-07-25,C10001,Customer_2,Standard,Bangalore,P1257,5,9808.58,Paid,Processing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,267,255,102.46,Supplier_D
O100163,2026-05-31,C11075,Customer_1076,Basic,Kolkata,P1472,1,18294.36,Paid,Completed,Delayed,Delhivery,672.51,2026-06-29,2026-07-01,2,NULL,NULL,NULL,866,68,55.15,Supplier_B
O100164,2026-01-04,C11724,Customer_1725,Standard,Mumbai,P1436,2,17845.71,Paid,Returned,Delayed,BlueDart,1308.51,2026-03-29,2026-03-27,-2,NULL,NULL,NULL,48,213,111.73,Supplier_B
O100165,2026-07-19,C10509,Customer_510,Standard,Bangalore,P1194,5,20576.14,Pending,Processing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,274,107,65.42,Supplier_B
O100166,2026-01-10,C12999,Customer_3000,Premium,Hyderabad,P1138,1,18538.05,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55,247,102.37,Supplier_A
O100167,2026-01-05,C13390,Customer_3391,,,P1010,2,1173.87,Failed,Cancelled,NULL,NULL,NULL,NULL,NULL,NULL,Product,Low,Negative,24,170,104.50,Supplier_D
O100168,2026-04-26,C13273,Customer_3274,Basic,Delhi,P1265,2,18557.07,Paid,Completed,Delivered,BlueDart,236.86,2026-01-16,2026-01-15,-1,Product,High,Negative,176,230,44.81,Supplier_A
O100169,2026-06-15,C11840,Customer_1841,Basic,,P1027,5,875.43,Paid,Completed,Delivered,DHL,1018.27,2026-07-22,2026-07-20,-2,NULL,NULL,NULL,224,110,114.95,Supplier_C
O100170,2026-08-07,C12765,Customer_2766,Premium,Mumbai,P1118,1,13470.79,Refunded,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Refund,Medium,Negative,195,64,117.86,Supplier_D
O100171,2026-03-19,C10307,Customer_308,Standard,Bangalore,P1394,3,21022.05,Paid,Returned,Delivered,EcomExpress,1302.87,2026-03-15,2026-03-16,1,Product,Low,Neutral,546,91,52.99,Supplier_B
O100172,2026-05-13,C10798,Customer_799,premium,Pune,P1496,1,20790.51,Paid,Completed,Delivered,FedEx,50.67,2026-08-09,2026-08-11,2,NULL,NULL,NULL,960,274,19.54,Supplier_C
O100173,2026-04-25,C10187,Customer_188,Basic,Pune,P1248,7,21080.43,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,236,116,124.27,Supplier_A
O100174,2026-06-17,C13864,Customer_3865,Standard,Delhi,P1006,7,15179.54,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,205,243,125.50,Supplier_A
O100175,2026-08-23,C12299,Customer_2300,Standard,Delhi,P1412,2,4840.16,Paid,Completed,Delivered,FedEx,949.99,2026-02-15,2026-02-13,-2,Refund,High,Neutral,761,125,92.16,Supplier_C
O100176,2026-04-13,C10701,Customer_702,Basic,Delhi,P1448,4,12847.06,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,316,223,62.48,Supplier_D
O100177,2026-07-01,C12832,Customer_2833,Basic,Hyderabad,P1435,7,13050.43,Paid,Processing,Delivered,DHL,798.30,2026-06-07,2026-06-06,-1,NULL,NULL,NULL,856,254,139.05,Supplier_A
O100178,2026-03-20,C11958,Customer_1959,Basic,Pune,P1142,5,8321.76,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,540,109,47.17,Supplier_C
O100179,2026-04-07,C11738,Customer_1739,Basic,Mumbai,P1006,7,10775.25,Paid,Completed,Delivered,Delhivery,1455.68,2026-07-10,2026-07-13,3,NULL,NULL,NULL,205,243,125.50,Supplier_A
O100180,2026-03-17,C13656,Customer_3657,Standard,Mumbai,P1451,2,21842.76,Paid,Completed,Delivered,BlueDart,281.97,2026-06-18,2026-06-22,4,NULL,NULL,NULL,295,75,43.51,Supplier_B
O100181,2026-04-16,C12835,Customer_2836,Standard,Hyderabad,P1054,7,13092.82,Paid,Completed,Delivered,DHL,674.62,2026-07-06,2026-07-09,3,Refund,Medium,Neutral,663,57,75.90,Supplier_D
O100182,2026-06-07,C12764,Customer_2765,,Pune,P1386,3,17707.17,Paid,Completed,Delivered,Delhivery,1012.03,2026-06-20,2026-06-23,3,Account,Medium,Neutral,524,144,134.79,Supplier_B
O100183,2026-04-03,C10389,Customer_390,Standard,Delhi,P1019,3,12546.54,Paid,Completed,Delayed,FedEx,861.43,2026-06-22,2026-06-20,-2,Account,Medium,Negative,582,273,113.90,Supplier_D
O100184,2026-02-21,C10368,Customer_369,Premium,Kolkata,P1379,3,15551.54,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,234,120,13.51,Supplier_B
O100185,2026-01-14,C12659,Customer_2660,Basic,Mumbai,P1002,7,2586.90,Failed,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,219,56,87.77,Supplier_A
O100186,2026-01-21,C10626,Customer_627,Standard,Kolkata,P1412,7,23305.29,Paid,Completed,Delivered,BlueDart,201.66,2026-06-27,2026-06-29,2,NULL,NULL,NULL,761,125,92.16,Supplier_C
O100187,2026-03-07,C11814,Customer_1815,Basic,Bangalore,P1019,3,11067.55,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Account,Medium,Negative,582,273,113.90,Supplier_D
O100188,2026-06-28,C12281,Customer_2282,BASIC,Chennai,P1265,6,18783.08,Paid,Processing,Delivered,FedEx,751.70,2026-07-08,2026-07-10,2,NULL,NULL,NULL,176,230,44.81,Supplier_A
O100189,2026-02-05,C11553,Customer_1554,Premium,Delhi,P1444,1,16777.40,Paid,Completed,Delivered,DHL,716.24,2026-03-15,2026-03-15,0,NULL,NULL,NULL,738,138,11.14,Supplier_A
O100190,2026-06-17,C10340,Customer_341,Premium,Delhi,P1226,2,20042.02,Paid,Completed,Delivered,DHL,325.42,2026-05-16,2026-05-15,-1,Payment,High,Neutral,118,289,14.16,Supplier_D
O100191,2026-06-11,C12975,Customer_2976,Basic,Kolkata,P1345,3,1161.36,Pending,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Payment,Low,Neutral,18,249,142.94,Supplier_A
O100192,2026-04-28,C13542,Customer_3543,Standard,Hyderabad,P1349,7,23403.19,Paid,Cancelled,Delivered,BlueDart,1205.85,2026-04-26,2026-04-26,0,NULL,NULL,NULL,514,295,54.36,
O100193,2026-04-17,C10647,Customer_648,Premium,Chennai,P1217,2,20794.75,Paid,Processing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,538,183,27.25,Supplier_A
O100194,2026-04-14,C13419,Customer_3420,Basic,HYDERABAD,P1164,7,20893.91,Failed,Cancelled,Delivered,EcomExpress,1205.01,2026-05-27,2026-06-02,6,NULL,NULL,NULL,504,238,109.58,Supplier_B
O100195,2026-06-05,C13157,Customer_3158,Standard,Hyderabad,P1339,2,11837.70,Failed,Cancelled,Delivered,EcomExpress,1351.67,2026-08-24,2026-08-30,6,NULL,NULL,NULL,668,239,112.98,Supplier_A
O100196,2026-03-25,C12257,Customer_2258,Standard,Chennai,P1050,7,19969.20,Paid,Completed,Delayed,FedEx,233.11,2026-08-31,2026-09-04,4,NULL,NULL,NULL,159,101,96.64,Supplier_C
O100197,2026-08-06,C12386,Customer_2387,Basic,Delhi,P1372,4,14507.00,Paid,Processing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,139,74,36.05,Supplier_D
O100198,2026-05-19,C12608,Customer_2609,Standard,Pune,P1169,7,12735.91,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,307,121,1.40,Supplier_D
O100199,2026-04-30,C12100,Customer_2101,Standard,Hyderabad,P1456,1,19687.57,Paid,Completed,Delayed,EcomExpress,1334.44,2026-08-31,2026-09-02,2,NULL,NULL,NULL,371,248,41.29,Supplier_C
O100200,2026-04-22,C13380,Customer_3381,Basic,Bangalore,P1458,7,15806.66,Paid,Processing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,650,224,88.93,Supplier_D
O100201,2026-07-01,C11897,Customer_1898,Premium,Mumbai,P1352,4,2205.86,Failed,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Payment,High,Neutral,5,85,124.48,Supplier_A
O100202,2026-01-14,C12189,Customer_2190,Basic,Bangalore,P1029,5,8068.39,Paid,Cancelled,Delivered,BlueDart,684.45,2026-03-02,2026-03-08,6,NULL,NULL,NULL,887,89,103.37,Supplier_D
O100203,2026-03-12,C10147,Customer_148,Standard,Chennai,P1477,5,15665.69,Paid,Processing,NULL,NULL,NULL,NULL,NULL,NULL,Account,Low,Negative,661,153,125.74,Supplier_C
O100204,2026-08-14,C10720,Customer_721,Standard,Bangalore,P1243,6,22623.88,Paid,Processing,Delivered,BlueDart,172.95,2026-03-24,2026-03-24,0,NULL,NULL,NULL,897,218,35.74,Supplier_A
O100205,2026-03-05,C13618,Customer_3619,,Delhi,P1044,5,23345.12,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Refund,Medium,Positive,363,111,36.21,Supplier_A
O100206,2026-07-12,C10486,Customer_487,Standard,Delhi,P1214,4,21021.12,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Delivery,Medium,Neutral,208,173,77.81,Supplier_B
O100207,2026-01-14,C13619,Customer_3620,Standard,Hyderabad,P1355,2,6581.52,Paid,Processing,Delivered,BlueDart,921.08,2026-05-19,2026-05-18,-1,NULL,NULL,NULL,69,145,81.09,Supplier_C
O100208,2026-08-16,C12545,Customer_2546,Basic,Pune,P1407,6,11992.53,Paid,Processing,NULL,NULL,NULL,NULL,NULL,NULL,Account,Low,Neutral,143,258,18.78,Supplier_B
O100209,2026-04-17,C13683,Customer_3684,Premium,Hyderabad,P1414,5,11004.74,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,105,206,137.08,Supplier_A
O100210,2026-07-14,C13259,Customer_3260,Standard,Bangalore,P1022,6,11135.53,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,606,143,134.87,Supplier_A
O100212,2026-08-17,C12099,Customer_2100,Basic,Pune,P1041,4,4588.86,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Account,High,Positive,766,86,49.07,Supplier_B
O100213,2026-08-13,C13303,Customer_3304,Standard,,P1163,7,4085.53,Paid,Returned,Delivered,BlueDart,909.28,2026-02-11,2026-02-16,5,NULL,NULL,NULL,767,76,21.09,Supplier_B
O100214,2026-07-24,C11843,Customer_1844,Basic,,P1103,2,15546.53,Failed,Completed,In Transit,Delhivery,1023.73,2026-02-10,2026-02-11,1,Product,Medium,Positive,232,215,131.78,Supplier_C
O100215,2026-04-12,C10176,Customer_177,Standard,Pune,P1368,5,10471.42,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,604,266,32.27,Supplier_D
O100216,2026-04-16,C12607,Customer_2608,Standard,Chennai,P1161,1,8312.38,Paid,Completed,Delivered,FedEx,538.20,2026-07-30,2026-08-05,6,NULL,NULL,NULL,475,241,115.31,Supplier_A
O100217,2026-07-14,C12916,Customer_2917,Basic,Kolkata,P1340,5,11264.46,Paid,Processing,Delivered,EcomExpress,854.54,2026-02-12,2026-02-13,1,Product,Low,Negative,285,50,49.10,Supplier_C
O100218,2026-03-05,C10406,Customer_407,Standard,Kolkata,P1153,4,8308.09,Paid,Completed,Delivered,FedEx,131.23,2026-05-19,2026-05-21,2,NULL,NULL,NULL,571,58,108.16,Supplier_A
O100219,2026-02-17,C13266,Customer_3267,Premium,Hyderabad,P1326,4,19009.50,Paid,Processing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,118,260,60.15,Supplier_D
O100220,2026-03-31,C10300,Customer_301,Premium,delhi,P1408,1,4425.94,Paid,Cancelled,Delivered,,316.82,2026-03-10,2026-03-13,3,Delivery,Low,Negative,652,160,80.49,Supplier_D
O100221,2026-03-04,C11767,Customer_1768,Standard,hyderabad,P1002,7,1686.53,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,219,56,87.77,Supplier_A
O100222,2026-03-25,C11953,Customer_1954,,Delhi,P1372,2,16372.42,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,139,74,36.05,Supplier_D
O100223,2026-04-18,C10147,Customer_148,Standard,Chennai,P1042,1,5995.31,Paid,Processing,Delivered,BlueDart,953.42,2026-06-15,2026-06-14,-1,Refund,Low,Positive,927,279,108.43,Supplier_D
O100224,2026-03-03,C10263,Customer_264,,Pune,P1465,6,16190.85,Paid,Completed,Delivered,EcomExpress,577.79,2026-05-11,2026-05-10,-1,NULL,NULL,NULL,69,189,133.60,Supplier_A
O100225,2026-09-08,C11804,Customer_1805,Basic,Pune,P1389,5,1745.98,Pending,Processing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,261,81,9.60,Supplier_C
O100226,2026-07-03,C11246,Customer_1247,Basic,Delhi,P1053,4,6403.30,Failed,Completed,Delivered,Delhivery,378.62,2026-05-19,2026-05-17,-2,NULL,NULL,NULL,958,209,105.03,Supplier_D
O100227,2026-06-12,C13266,Customer_3267,Premium,Hyderabad,P1307,2,4100.93,Paid,Completed,Delivered,BlueDart,1099.32,2026-06-22,2026-06-26,4,NULL,NULL,NULL,582,294,114.38,Supplier_C
O100228,2026-08-01,C11656,Customer_1657,Basic,Pune,P1493,5,7479.63,Paid,Cancelled,Delayed,BlueDart,798.15,2026-08-19,2026-08-23,4,Product,High,Neutral,224,95,49.43,Supplier_C
O100229,2026-04-08,C10422,Customer_423,Standard,Hyderabad,P1012,1,8422.72,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,597,148,72.33,Supplier_B
O100230,2026-04-18,C10632,Customer_633,Premium,Bangalore,P1449,7,12531.36,Paid,Completed,Delivered,,95.75,2026-06-21,2026-06-21,0,Refund,Low,Negative,438,143,121.53,Supplier_C
O100231,2026-02-16,C12696,Customer_2697,Standard,Chennai,P1111,6,13147.42,Failed,Completed,Delivered,Delhivery,1492.03,2026-02-27,2026-03-02,3,Refund,Medium,Neutral,493,118,3.93,Supplier_D
O100232,2026-07-04,C13803,Customer_3804,Standard,Pune,P1055,5,15863.42,Paid,Completed,In Transit,DHL,266.50,2026-08-30,2026-08-28,-2,NULL,NULL,NULL,196,50,46.87,Supplier_C
O100233,2026-09-02,C13481,Customer_3482,Standard,Hyderabad,P1103,1,8491.81,Paid,Cancelled,Delayed,DHL,1337.97,2026-04-25,2026-04-30,5,Product,Critical,Positive,232,215,131.78,Supplier_C
O100234,2026-05-11,C10518,Customer_519,Basic,Delhi,P1174,7,13440.92,Paid,Processing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,536,264,72.53,Supplier_C
O100235,2026-02-27,C10065,Customer_66,Standard,Hyderabad,P1460,3,24755.90,Paid,Processing,Delivered,BlueDart,134.77,2026-08-29,2026-08-30,1,NULL,NULL,NULL,732,100,24.75,Supplier_A
O100236,2026-08-22,C10105,Customer_106,Standard,,P1448,3,5502.79,Paid,Returned,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,316,223,62.48,Supplier_D
O100237,2026-01-09,C12221,Customer_2222,Standard,Chennai,P1321,4,4071.83,Paid,Returned,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,538,126,16.79,Supplier_D
O100238,2026-01-04,C11945,Customer_1946,Premium,Hyderabad,P1067,7,21111.33,,Cancelled,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,397,167,129.96,Supplier_D
O100239,2026-07-14,C10053,Customer_54,Basic,Hyderabad,P1012,7,10436.03,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,597,148,72.33,Supplier_B
O100240,2026-08-04,C10228,Customer_229,Basic,Pune,P1285,2,21218.03,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,430,89,51.19,Supplier_A
O100241,2026-07-24,C88888,NULL,NULL,NULL,P1491,4,10789.82,Paid,Processing,Delivered,Delhivery,1414.51,2026-04-26,2026-04-28,2,NULL,NULL,NULL,721,247,122.70,Supplier_C
O100242,2026-02-21,C13862,Customer_3863,Basic,Hyderabad,P1331,5,835.62,Paid,Cancelled,Delivered,ecomexpress,1131.94,2026-07-09,2026-07-12,3,Refund,High,Neutral,501,286,123.14,Supplier_D
O100243,2026-07-01,C10507,Customer_508,Standard,Bangalore,P1160,6,9559.36,Paid,Returned,Delayed,FedEx,1454.19,2026-01-26,2026-02-01,6,NULL,NULL,NULL,889,271,11.75,Supplier_C
O100244,2026-07-04,C10656,Customer_657,Standard,Hyderabad,P1165,3,15370.23,Paid,Completed,Delivered,BlueDart,1383.16,2026-07-08,2026-07-14,6,NULL,NULL,NULL,796,53,91.28,Supplier_C
O100245,2026-06-08,C13603,Customer_3604,Basic,Mumbai,P1298,4,11354.60,Paid,Processing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,738,291,27.17,Supplier_B
O100246,2026-02-03,C12031,Customer_2032,Basic,Delhi,P1367,1,11645.77,Paid,Completed,In Transit,FedEx,1454.72,2026-06-22,2026-06-24,2,Payment,Medium,Neutral,531,287,118.85,Supplier_C
O100247,2026-08-11,C13834,Customer_3835,Basic,Hyderabad,P1353,2,24958.40,Refunded,Completed,Delayed,FedEx,769.61,2026-04-11,2026-04-15,4,NULL,NULL,NULL,957,59,108.60,Supplier_D
O100248,2026-06-03,C12083,Customer_2084,Basic,Mumbai,P1258,3,13739.94,Paid,Completed,Delivered,BlueDart,367.94,2026-05-28,2026-06-03,6,NULL,NULL,NULL,588,202,125.78,
O100249,2026-04-28,C12310,Customer_2311,Premium,Bangalore,P1042,2,17514.41,Failed,Completed,Delivered,DHL,53.24,2026-05-01,2026-05-05,4,NULL,NULL,NULL,927,279,108.43,Supplier_D
O100250,2026-02-13,C10881,Customer_882,Standard,mumbai,P1328,2,18108.03,Pending,Completed,Delivered,FedEx,522.52,2026-04-10,2026-04-09,-1,Delivery,Medium,Negative,145,74,27.23,Supplier_A
O100251,2026-07-19,C13507,Customer_3508,Premium,,P1198,3,304.23,Paid,Completed,In Transit,FedEx,128.40,2026-08-03,2026-08-02,-1,NULL,NULL,NULL,919,133,72.13,Supplier_B
O100252,2026-08-30,C13302,Customer_3303,Basic,,P1131,1,13945.79,Paid,Cancelled,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,890,51,149.89,Supplier_A
O100253,2026-01-09,C11350,Customer_1351,Standard,Pune,P1091,7,24087.49,Paid,Returned,Delayed,EcomExpress,1216.54,2026-08-26,2026-09-01,6,NULL,NULL,NULL,94,136,45.91,Supplier_C
O100254,2026-05-21,C12451,Customer_2452,Standard,Bangalore,P1489,7,18845.32,Refunded,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,574,256,106.86,Supplier_C
O100255,2026-06-15,C11366,Customer_1367,Premium,Delhi,P1031,6,8708.56,Paid,Completed,Delivered,DHL,255.84,2026-08-10,2026-08-12,2,Refund,Low,Neutral,33,252,26.73,Supplier_A
O100256,2026-01-24,C11857,Customer_1858,Premium,Kolkata,P1256,1,9304.91,Paid,Completed,Delayed,FedEx,464.80,2026-06-22,2026-06-26,4,NULL,NULL,NULL,423,184,113.84,Supplier_C
O100257,2026-03-14,C13416,Customer_3417,Standard,Pune,P1396,7,7799.34,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Product,Low,Positive,826,165,48.37,Supplier_A
O100258,2026-05-08,C11663,Customer_1664,Standard,Pune,P1035,1,15866.14,Paid,Processing,Delivered,EcomExpress,53.58,2026-01-31,2026-02-02,2,Refund,Medium,Neutral,65,145,73.03,Supplier_C
O100259,2026-04-01,C13364,Customer_3365,Standard,,P1281,2,2703.69,Paid,Completed,Delivered,FedEx,448.57,2026-03-27,2026-03-25,-2,Account,Low,Neutral,769,95,100.43,Supplier_A
O100260,2026-01-05,C13843,Customer_3844,Standard,KOLKATA,P1204,7,7463.01,Paid,Cancelled,NULL,NULL,NULL,NULL,NULL,NULL,Payment,Medium,Neutral,13,184,144.20,Supplier_D
O100261,2026-03-07,C11666,Customer_1667,Standard,Mumbai,P1149,1,12605.90,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,221,297,25.54,Supplier_B
O100262,2026-03-21,C13512,Customer_3513,Basic,Bangalore,P1343,5,13519.86,Paid,Completed,Delivered,BlueDart,1331.21,2026-05-01,2026-05-02,1,NULL,NULL,NULL,173,92,141.07,Supplier_A
O100263,2026-03-13,C11216,Customer_1217,Standard,Kolkata,P1138,6,15302.97,Paid,Processing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55,247,102.37,Supplier_A
O100264,2026-08-29,C10011,Customer_12,Standard,Delhi,P1280,5,19991.46,Refunded,Returned,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,319,264,70.70,Supplier_D
O100265,2026-01-20,C10338,Customer_339,Basic,Kolkata,P1334,1,4331.94,Failed,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Product,High,Neutral,825,260,126.00,Supplier_C
